A_0	A_1	A_2	A_3	A_4	A_5	A_6	A_7	A_8	A_9	A_10	A_11	A_12	A_13	A_14	A_15	A_16	A_17	A_18	A_19	A_20	A_21	A_22	A_23	A_24	A_25	A_26	A_27	A_28	A_29	A_30	A_31	A_32	A_33	A_34	A_35	A_36	A_37	A_38	A_39	A_40	A_41	A_42	A_43	A_44	A_45	A_46	A_47	A_48	A_49	A_50	A_51	A_52	A_53	A_54	A_55	A_56	A_57	A_58	A_59	A_60	A_61	A_62	A_63	A_64	A_65	A_66	A_67	A_68	A_69	A_70	A_71	A_72	A_73	A_74	A_75	A_76	A_77	A_78	A_79	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	-0.1805768242896279;0.8402205526156279	#	#	-7.949461110940501;-3.6784485399194993	#	#	#	#	#	#	-0.2183955289521501;0.8753864898201501	-9.2684945591885;-6.7400934479315	-0.06254765011480995;0.75564786535481	#	#	-10.3118732406715;-5.9929677712085	#	#	#	#	#	#	#	#	#	-10.4233749220404;-5.816996718079599	-0.33291421774032;0.84957430096032	#	#	#	-0.0544007401708001;0.5981073222628001	#	0.0011935349310150112;0.48365483482098504	-10.212886140234401;-8.269565353541662	-0.2750800829401651;0.9847642178461651	#	0.030430052935469964;0.60572391538653	-9.704991114388;-7.541933853651999	#	-9.9431371202686;-7.806125392671399	-0.08218426957877001;0.72717309083477	#	-0.238265770565805;0.731575966663805	-10.09037010157985;-8.08786945972015	0.09228243763636002;0.64962748273364	#	#	#	#	#	#	#	-0.36398616166336006;0.73734001622336	#	-0.2326069814214749;0.912308477237475	-11.60873637067425;-7.58279733882575	-0.32361004086416995;0.6395705779101059	#	-0.303329733378066;0.6546161565120661	-10.9636156552297;-8.7246288281103	#	#	-0.22283841630923504;0.1469987321832128	#	-0.513227388494102;0.754349877478102	-11.2617977660855;-8.7442590333145	#	-10.75085746749445;-9.29265699310555	#	#	-0.427987334967881;0.595320618724681	-10.62728200511;-9.26304764655	#	#	#	-10.830572945354001;-9.401185253046	-0.44525949818794;0.59525838707894	#	#	library	0.18593443208187066	0.7142857142857143	1	19.024	4936	4368	0.4125	19.024	5	7
#	0.11089178795107202;0.772253468762928	#	#	#	-0.18572580315066967;0.8210851245981	-5.2635704745832;-1.2994607272168004	-0.03589551506789995;0.6989956897659	#	#	-4.89081444278765;-3.1595569348723496	0.07626902812753997;0.51378183563646	-5.68307660715425;-2.01087499318575	#	-5.4762162992468;-3.3724983693332	-0.09819983241977998;0.66058898535578	-5.5034021264393;-2.6462800466407	#	#	#	#	#	-5.4811137284469;-3.5780154950930996	#	-6.72776767002655;-2.6596390077934497	#	-5.902080513998101;-4.0730774036019	-0.11032456616288;0.67800111297088	#	-0.23822801098330493;0.8218011857413049	-8.1608632548037;-3.1761489306763004	#	#	#	#	#	#	#	-7.705873132321;-5.069647095799	0.11120747086190996;0.8383677942720901	#	#	#	#	#	#	-7.5702204027512;-4.1579366566488005	#	#	#	#	#	-7.682646587656251;-6.02992025144375	#	#	#	-8.5482500930894;-5.3274988676106	-0.3893266590259;1.0717537395099002	#	#	-9.2013439621029;-6.5458014462171	#	-9.430558783678;-6.194161313122001	-0.10310531652756;0.8040318907875601	#	#	#	#	#	0.1867348596848195;0.9238710000331805	#	0.294378366902955;0.862882785621045	#	-0.011113645517036086;1.039489971373036	#	#	#	-0.11681315552876809;0.871678835474768	#	0.8714878916703458;1.298518705504885	bus	0.0005810451002558458	0.35714285714285715	1	26.0175038464	4370	4370	0.375	26.0175038464	0	0
#	0.5194644355890919;0.965164698744908	#	0.14550226547166506;0.8966210490243349	-8.02888025853765;-4.9171425282223495	-0.022383617616200002;0.9735225017542	#	0.26684020565790006;0.9317417719361001	-7.94692800613125;-5.796927566428749	0.222998346680375;1.0012381724416248	-8.324976893530451;-6.11613110756955	#	-8.13029744397125;-6.62529678250875	0.22076063574316007;1.21020637538084	#	0.48689446600315506;1.021495678526845	#	0.35772455932843994;1.26821556989356	-8.5326317925221;-6.1944990354779	0.40033033913052496;1.2508421859314751	-9.940704418925;-4.960911295415	#	#	#	#	#	-9.1966533461047;-5.8773514050153	0.5885853555985999;1.2455234215434001	-9.488056289827;-5.416418295133001	#	-8.76339152552205;-6.00159034593795	#	-9.5881278739737;-5.0784603757863	#	-8.4527164550394;-6.4245412789606	0.5276877559929349;1.387581485101065	#	#	#	0.3437364620449299;1.6438109796570701	-8.625676168481501;-6.4258111547785	#	-9.2628114591704;-5.6468728532496	#	-8.90655404406205;-6.12889186341795	#	-8.7206602262048;-6.5551724642552	0.4742436182707399;1.51342351095726	#	#	-10.3560056026438;-5.7363399714362	#	-10.0955225028695;-6.525633616650499	#	-9.965256377505801;-7.2936421456742	#	-11.046700612008049;-6.773011485891949	0.4675928878484701;1.49034916682353	-10.812803415147801;-7.388356836452201	0.38095216663267994;1.4654192117913198	#	0.3623887768282396;1.3218863039477604	-10.616024817713301;-8.4044865461667	0.390496490523635;1.184241546924365	-11.34659639917925;-8.066209135280749	0.21178676138272712;1.344924014297273	#	#	#	#	#	0.17569154038011592;1.2368997886538842	-11.3763150052975;-8.8610079067025	0.10040961903885304;1.263577909167147	-11.19750395136145;-9.49348949323855	#	#	#	#	#	library	0.004115226337448558	0.3333333333333333	1	12.0	4371	4371	0.55	12.0	1	3
-6.101184376990901;-3.6509341325491	0.02086539698980805;0.653472222114192	-6.41297031585354;-3.6785369416464597	#	#	#	#	#	#	0.14462654892710602;0.40723403993047924	-6.61219756186315;-3.0899840112768504	#	-6.67144525371675;-4.80524443350325	-0.34766582908823;0.92842381789489	#	#	#	#	-6.7781561730186;-3.7523373109614004	-0.26212703174487495;0.988625684138875	-7.2837031250106;-3.3662658678493997	#	#	#	#	#	-7.9302529169092;-3.5948381367108	#	#	-0.12684634829760497;0.813529799611245	#	#	#	#	-8.760264416497;-5.6130960398230005	-0.22110020589006504;0.638793523218065	#	-0.07423202849053004;0.5010618339605301	-9.662792178915;-5.945037512024999	#	#	-0.5686046163907001;0.9626120114187	#	#	#	#	-8.9778793169708;-6.1561831423092	-0.21729494608471;0.42301520837614004	-9.831720475018798;-6.993085456441199	-0.5722333365593776;1.0083734715746802	#	#	#	-0.26305121212800003;0.39699845894950003	#	#	#	-0.31344323074555996;0.68844047110756	-9.112739434227;-7.4557491542130006	#	#	0.020348473328941075;0.8386699542539189	-10.526321499285801;-6.966284281674201	-0.4634240836435476;0.7271935009575475	-10.93262820230625;-7.02740526909375	-0.093994449719675;0.38614845405767495	#	#	-10.198002850811251;-9.646255854668851	#	#	-0.522894571242396;0.689914855356196	#	-0.502346148467947;0.43963841575150303	-11.3137305190035;-10.0668906715965	#	#	#	-11.4881998235498;-10.23378894371929	-0.440564667652255;0.697501399820255	forest_path	1.0	1.0	1	13.0	4793	4372	0.4375	13.0	2	2
#	0.374514146629656;1.208404961566344	#	#	-7.682927367839751;-3.71698712332025	#	-7.1496123345037;-4.1145908091763	0.4084393082882;1.1783253323998	#	-0.13642851456999994;1.108755206648	-8.0766051616768;-5.2110754934032	#	#	#	-8.48171616533;-5.29426475637	-0.09026563134170995;0.9099559920897099	#	-0.12256032001092004;1.11510661150436	#	#	-9.2428063176576;-4.9933828522624	#	-8.2439987824352;-5.9070277713192	#	#	-0.09099450099051504;1.000464610190515	#	#	-8.7497717516423;-5.0852975564177	-0.050849407189389906;1.19426425245539	#	#	#	-0.07607807440528497;0.739115156443285	#	#	#	#	-9.164444799079;-6.393027683761	#	#	-0.44077970014023;1.5274384488378725	#	-0.35535500232514505;0.851998997083145	#	#	-10.006722043672;-5.413263154688	#	#	#	-9.5586111934746;-6.8771382945560005	#	#	#	-10.063074678788;-6.153395315132	-0.177131594168575;0.551450970432575	#	-0.51301049270681;1.01068763719481	#	0.024895428502305972;0.512905598823694	#	#	#	-0.7530290892433613;0.92905737791108	-9.8498062805335;-8.4959956636865	#	-9.634671666626499;-7.782143165153499	#	#	#	-11.5877769549286;-9.037597779471401	#	-11.94837719598;-8.878849889220001	#	#	#	#	#	#	-0.15929531518146506;0.423001952515405	beach	0.0	0.0	1	13.0	4373	4373	0.375	13.0	0	1
#	0.09773141972535601;0.572186538568644	-9.74255124172219;-4.26820326201209	-0.019389415338069982;0.71246991222607	#	#	-7.0364422652738;-5.4260226804062	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-10.0465767212781;-8.2175736108819	#	#	#	-9.325665602391751;-6.42659357661785	#	#	#	#	#	#	#	#	#	-11.4105037779572;-7.136480322762799	#	#	-0.07568065331525498;1.092087969063255	#	#	#	-0.008552827214200032;0.7908163210062	#	-0.1948215052578;0.7734439341978001	#	-0.05987911798478002;1.12890266236797	#	0.055458767950059995;0.58891363536394	-10.9533402506966;-9.3387971616136	#	-12.48962637372495;-9.159736167613051	#	#	0.0857040057719679;1.097873247920032	-11.2052940293807;-9.4870018132193	-0.5389288092220907;0.9717694249660909	#	#	#	#	-11.373423736419001;-8.7819752807515	-0.4027524511463829;0.681718016666383	#	-0.23594010590256903;0.935917347984569	-11.320102697837699;-9.9570758971623	#	#	#	#	#	-11.2238734006001;-10.2947714005999	#	#	#	office	0.18593443208187066	0.7142857142857143	1	27.895999999999997	4972	4378	0.275	27.895999999999997	5	7
-4.72606499761065;-2.95643982106935	#	-6.097206950561691;-3.6883013589983102	0.318966881846375;0.8004532815596249	#	0.11318367361496007;1.14228666363104	#	#	#	0.26032163591937507;1.038561461680625	#	#	#	#	#	#	#	0.09728513002796008;1.02714828975404	#	#	-9.5846811549478;-5.1360659646122	#	-8.6472485269991;-6.6129021396209	#	#	0.23705474051803505;0.7735346426239651	-9.5615540032162;-5.9035477824238	#	#	0.269116667722805;0.891673497545195	-8.90723243093235;-5.74126522506765	#	-10.0525326224815;-5.6774820645385	0.28433315510905;0.78343105154695	-10.1300544720232;-5.7939558197168	#	#	0.22217754909074;0.94662167217726	-8.831916112835;-5.790116839925	0.05218038922522994;1.13190329368277	-9.915696099374701;-7.213004796825301	0.18230593411738993;1.0791613875486101	#	0.24173204742319998;1.0334395880187999	-10.9720965966632;-6.321127363956801	0.04318978641991511;1.314633170548085	#	0.27151498789602496;1.170805279643975	-9.4296573781356;-7.6232532754044	0.22953414966167995;1.2623506184143198	-10.7782478175304;-6.353779325669599	0.14146339136877994;1.33915810514322	#	0.27408248944751995;1.16891000898048	-10.717268211186601;-7.0030728157134	#	-9.93742466613625;-8.38898657696375	#	-11.444266344669199;-7.688421709970799	#	-11.5810035482656;-8.2485580381344	#	#	-0.4393689250325459;1.265271259085275	#	#	#	0.09641224487745997;0.8443229123345399	-11.06418599618435;-9.34085816281565	#	#	#	#	#	#	0.144142153452033;0.6117491207979671	-11.6895248360079;-9.7598514513921	-0.17874885773854404;0.7924011685105441	-12.285834781311;-9.906583050889001	#	library	0.06092699470458736	0.5714285714285714	1	27.416	4862	4381	0.5	27.416	4	7
-3.6553037985207997;-1.4773035812391997	-0.044503025586004;0.717500650132004	-5.3575283076548;-2.7533060465052	-0.360018492147755;0.741100930106455	#	#	#	-0.28256229937735;0.672492055485	-7.33126686911275;-5.05840926142725	-0.17728125849299997;1.067902462725	#	-0.19252312382318004;0.78346698523518	#	#	#	#	-7.7683732622809;-3.8481359899991	#	#	#	#	#	-6.8241609351672;-5.0207524024414	#	#	-0.05815695732440007;0.373323092820615	-7.7759762180826;-4.9308602685774	-0.010096417626090037;0.8646933851096932	#	-0.3308706441201849;0.74547441279275	#	#	#	#	#	-0.22539391682597507;0.60601387970965	-9.3633616706266;-5.3068038683198	#	#	#	-9.0689028143414;-4.920585931358599	#	#	#	#	#	-7.996452185092799;-5.277330404055244	#	#	#	-8.5615381230454;-5.7637124590746005	#	-8.85030890641125;-5.875401501228749	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-10.936413888685701;-8.3735160852143	-0.16813574582736845;0.736707452179569	#	#	-10.806877752222736;-9.25840741851	#	#	#	#	-0.13355886554171997;0.38682221784272	#	#	park	0.02679354721185501	0.48484848484848486	1	21.454745974084048	4947	4384	0.3	230.74234837641308	16	33
#	#	-3.785179670255868;0.50811818547657	#	#	#	#	#	-5.355091912269;-2.160805544711	-0.17430882500687495;1.053580677860875	#	#	#	#	#	#	-6.8374140356338;-4.3125154534862	#	#	-0.07269031420060007;0.8612050469926	#	#	#	#	#	#	#	#	-7.606017247968;-4.891591918172	-0.15912401679081;0.61486555542081	-6.9461657362818;-4.5211695785982	-0.05981095851090007;0.6742606117269001	#	0.11030628417725996;0.70922375990274	-8.031322989004;-5.233839987515999	-0.04437826819306506;0.815515460915065	-9.3765567079238;-4.7215761967161995	#	-8.596737766435;-5.554938493525	#	#	0.11173104849691001;0.7460922228750899	-8.5691059855052;-5.2025424558548	-0.09545430402937005;1.21086313795337	-9.30229844108075;-6.0147008083369	#	-7.864159522155201;-5.1080841887648	#	#	#	#	#	#	#	#	#	#	#	#	#	-10.944004301767723;-6.6097490130597	0.5254080773385411;1.2109414974590185	#	#	#	#	#	#	#	-0.23709833347116294;1.9503727387064815	-9.3906711386675;-8.291455976832498	#	-9.1294070856925;-7.920085508545001	#	-10.3078042601308;-7.647879252329199	#	-9.10619293278625;-8.13126319831365	#	-9.292563865219;-8.272884552180999	#	car	0.13168724279835387	0.6666666666666666	1	29.78699776	4940	4387	0.3375	29.78699776	8	12
#	#	-4.51227600943405;0.50811818547657	#	#	#	#	#	-5.355091912269;-2.160805544711	-0.17430882500687495;1.053580677860875	#	#	-7.412667119187501;-0.732592832944376	#	#	#	-6.8374140356338;-4.3125154534862	-0.13115147467967997;0.66310664091968	#	-0.07269031420060007;0.8612050469926	#	#	#	#	#	#	#	#	-7.606017247968;-4.891591918172	-0.15912401679081;0.61486555542081	#	-0.05981095851090007;0.6742606117269001	#	0.11030628417725996;0.70922375990274	-8.031322989004;-5.233839987515999	-0.04437826819306506;0.815515460915065	-9.3765567079238;-4.7215761967161995	#	-8.596737766435;-5.554938493525	#	#	0.11173104849691001;0.7460922228750899	-8.5691059855052;-5.2025424558548	-0.09545430402937005;1.21086313795337	-9.30229844108075;-6.0147008083369	#	-7.864159522155201;-5.1080841887648	#	#	#	#	#	#	#	#	#	#	#	#	#	-10.944004301767723;-6.6097490130597	0.5254080773385411;1.2109414974590185	#	0.13508344780316744;0.9099298123848325	#	#	#	#	#	-0.23709833347116294;1.9503727387064815	-9.3906711386675;-8.291455976832498	#	-9.1294070856925;-7.920085508545001	#	-10.3078042601308;-7.647879252329199	#	-9.10619293278625;-8.13126319831365	#	-9.292563865219;-8.272884552180999	#	car	0.20346349914002398	0.7272727272727273	1	29.9862272	4940	4387	0.3625	29.9862272	8	11
#	#	-6.87399236254279;-2.5119200751172097	#	-6.4344293193839;-4.8480532215761	#	#	-0.23982131437470006;0.9150077217927	#	#	#	-0.18325890673918;0.79273120231918	#	#	#	#	#	-0.32304779116407994;1.05237479926408	#	#	-9.2428063176576;-4.813737190156999	0.00497496631588995;0.77522986202611	#	-0.36258634341244;0.96691614355844	#	#	#	-0.04709411412374004;0.90509763470305	-8.7497717516423;-5.0852975564177	-0.07681559852121994;0.79812913528322	#	#	-7.7451102595629;-5.1200799247971	-0.011473420387494992;0.739115156443285	#	-0.19775594739157015;0.8821105961395701	-8.0514700131788;-5.1334225285412	#	#	#	#	#	#	-0.35535500232514505;0.988973948102815	#	-0.12926339892125;0.74158823404325	-8.759883216377201;-6.3319120893428	#	-9.686225195443;-5.492787099817	#	#	#	#	-0.15808414405882004;0.5818693817088201	#	#	-9.713504463395601;-6.7405033321844	#	-10.2809547993832;-8.7344305380368	-0.06365603786062604;0.5328008369766261	-9.384296060808403;-7.4804151266628995	-0.2681871622124754;0.8954587749324754	#	-0.36781341723221006;0.9172976264642101	#	-0.2438776474243669;0.575284998661316	#	-0.265120948765372;1.081118252657372	-10.888340779139401;-8.4072683134376	0.136621412695218;0.817054773016782	#	#	-11.3928376439875;-9.0480598402125	-0.16036254981651749;0.8714802882005175	#	#	#	-0.2912975176053201;0.6625105438893201	#	#	beach	0.0	0.0	1	15.25	4389	4389	0.4125	15.25	0	4
-4.435744177741499;-0.3519937703385003	#	#	#	#	#	#	#	#	-0.09060142139862504;0.825992151164625	-6.2066430429167;-4.6122131399801995	#	#	-0.11973667900683993;0.86970906063084	-5.567931622306;-3.3367156360340005	#	#	#	#	-0.06093456292392502;0.822930689633925	#	#	#	-0.2206456160162401;0.9242037477642401	-5.787318308726499;-3.7865992945135	#	#	-0.021630587879189977;0.7831185429031899	#	#	#	#	-6.6477619165560995;-4.5738480615103	0.15995701805215495;0.7089647041338449	#	#	#	#	#	#	#	-0.11709085853581003;1.2172550599838101	-7.1556961570616;-5.160695546898401	-0.180774074455805;1.363866766124485	#	#	#	-0.28022601870577;1.1045310688168501	#	#	#	#	#	#	#	#	#	#	-9.6299050529595;-6.592089539600501	#	-11.0250150260014;-8.877078031334825	#	#	#	#	0.12442756234132499;0.6045704661186749	-10.508913432976499;-7.7063703153634995	#	#	#	#	-0.3640885809085974;0.8676709929805975	#	-0.328851691411073;1.597174457960295	#	#	#	-0.32882629055833607;0.781059453726336	#	#	city_center	0.010240000000000003	0.4	1	18.114432	4991	4390	0.275	18.114432	4	10
#	#	#	-0.16959948486960996;1.2556002582816101	-5.612116839178551;-2.13429231706145	#	#	0.14874027995184996;0.9711185329801499	-6.06566018034275;-3.7928025726572496	#	-7.37272695427875;-2.89533684760125	0.16911965149613994;1.27972908594186	-7.477896349767501;-2.5512410055975003	0.023564097801100026;1.3555102857749	#	0.010869584292374945;1.304259614591625	-6.7019494491085005;-4.3763849655515	0.05949788699748004;1.00873319588452	#	0.19647067539262497;1.113689333707375	#	#	-6.6532026302369;-4.7501043968831	#	-8.2265241992914;-3.6915611004085997	-0.2748876180811751;1.17500628373495	-8.4370517066204;-3.8306735026595997	#	#	#	#	#	#	-0.24533385736214502;0.22208416430458972	#	#	#	#	#	#	#	-0.42628309337423;0.93996845460829	#	0.264575353288975;1.21086313795337	-9.30229844108075;-4.3713002092877	#	-7.864159522155201;-5.1080841887648	0.09485494026043506;1.353861348707565	#	#	#	#	#	#	#	0.35473060897898007;1.10412981828302	#	0.10157030569711001;0.87385565920889	-9.519484902497753;-6.6386934014664	-0.20750764666821808;1.039629455264218	#	-0.11829256763891882;1.2109414974590185	#	-0.055456673443482596;0.9630689276034952	-9.2697619167505;-7.291115630589499	#	#	#	-9.417440579261049;-7.78248853221895	#	-9.0691823168281;-7.402578597784501	#	-9.87216793434;-7.920085508545001	#	-10.3078042601308;-7.916432836861301	#	#	0.21011369476371206;0.851766390678288	-9.6078921256944;-8.272884552180999	#	car	1.0	1.0	1	20.0	4526	4391	0.4375	20.0	1	1
#	#	-4.51227600943405;0.50811818547657	-0.263978116314695;0.949367610962695	#	0.4023625444663;0.9833077807657	#	#	#	#	#	#	-7.412667119187501;-3.2638944976725	0.3010835483895;1.2524736826565	#	#	#	#	#	#	-7.7559876845106;-3.8385504273494	#	-7.598091348100012;-2.7723166118788996	0.35947487999336003;0.95036487420264	#	#	#	#	-7.606017247968;-4.6003081220122	#	-7.3805745310918;-4.9555783734082	#	-7.7171747641518005;-3.6405273105984	#	#	-0.04437826819306506;0.815515460915065	-8.673903653740801;-3.6715365372191995	#	#	#	#	#	-9.0592635275412;-4.4458246165388005	-0.09545430402937005;1.155246336459025	#	0.03453768312743;1.18406183864057	#	#	#	#	-7.9308560147984;-6.1090160475616	#	-8.2002456549675;-6.2169740515125	#	-9.0744030272724;-5.9466595363476	#	#	#	#	#	-9.577708295520301;-6.6097490130597	0.5254080773385411;1.229086938528919	#	0.09372910392650496;1.0973635275194824	#	-0.0016836698465380051;1.0354250023125382	#	#	#	#	#	#	-9.357167789975001;-7.655287101680001	-0.1292190922527396;1.1277530922407395	-9.828253936218701;-6.8535589354724165	#	-9.95373250600635;-8.13126319831365	#	-9.292563865219;-8.656191433525601	0.32663788943614996;0.82144922311985	car	0.03125	0.5	1	22.4448	4875	4391	0.3625	22.4448	4	8
#	0.14440831013596003;0.57573114544804	#	#	#	#	-7.2197497888094;-4.8660596263106	#	#	0.112921065290875;0.545276524047125	-7.4376357237098;-5.7660767505502	-0.28276063310112004;0.92881329538512	#	-0.07462529533780993;0.74357022013181	#	#	-8.0815805171038;-5.5566819349562	#	-8.7158057920364;-4.8647636039636	-0.22701661300387493;1.023736102879875	-9.052057257675001;-4.072264134165	-0.09027531912347009;0.9805668529614701	#	-0.024618716680959996;0.8617162746329601	#	#	#	0.07062251147728998;0.74398402907071	-8.175749915928199;-5.7327671191117995	#	-8.161378972381751;-5.80374381907825	0.22842204589607998;0.6525522864779201	#	0.17571196840925996;0.77462944413474	-8.5953483115926;-5.727928235067401	#	#	-0.1406147815291301;1.28696628455313	-8.540859550393;-6.039824592666999	0.17816841064071992;0.9714342179972799	#	-0.06059969731470005;1.4706169304947	-8.2098617667288;-6.5889237709712	0.33129810379797503;1.221969086968025	#	#	#	#	-9.0387520683868;-6.8452613722132005	#	-9.9829105060568;-6.339230571583201	0.26022325269311997;0.92102033615488	-9.934295127889749;-6.8271696158102495	0.28483807107387993;0.93875048919412	#	#	-10.08110357154765;-7.78941519957235	#	-9.844590509479401;-8.4085322668006	-0.1536113669142521;1.039302382760252	-10.574239255779199;-8.0749051231808	-0.08220090393084645;0.9589559871988464	#	#	-10.495502466310501;-8.5168561801495	-0.19498565396381995;0.95735731510182	#	#	#	-0.282219632634772;0.7762322611987721	-10.9477937850649;-8.8812692808151	-0.111966860133457;0.608138736909457	#	-0.03208984188348102;0.455690408815481	-10.80123021466765;-9.26346106953235	#	#	-0.10997353804504803;0.358259510325048	-11.4836284207207;-9.478259105079301	-0.488428538254845;0.682624951463245	home	0.0	0.0	1	24.08584492351488	4394	4394	0.55	24.08584492351488	0	18
#	#	#	#	#	#	-8.8345029114902;-4.1704006464325	-0.21293727351789993;0.8719021240938999	#	#	#	#	#	#	-9.601482337834;-5.457795506186	#	-9.9727298456672;-5.1887114794928	-0.17805640851103993;0.7518067512150399	#	#	-8.9265350794358;-6.4698371385042	0.09737166050883;0.6046126893911701	-9.654487289759901;-5.7826667460401	#	-8.59374438513555;-5.859428399044449	-0.39296418583312;0.93898591594712	-10.4233749220404;-5.816996718079599	#	#	0.16367976646219;1.18895313120916	#	#	-9.594868597564801;-5.0178926292552	#	-10.3718234822848;-6.8251769856614	#	#	#	-9.216742696255;-4.147077241405	#	#	#	-11.212218410726;-6.848154575994	-0.11912087759026013;1.176997285215035	-10.97206550930515;-6.514886661294849	0.09228243763636002;0.81308781852535	-10.181954380932401;-8.2789499840676	#	#	#	-10.124720914126199;-8.2378152337738	0.10909992942639002;0.70794728631361	-11.07813734292375;-7.442139403256249	#	-11.5171290842432;-7.3468044296768	#	-11.60873637067425;-7.58279733882575	-0.32361004086416995;0.9496171635741699	-11.1724236639326;-8.2319227245581	0.10522640538789996;1.0089489430201	#	#	-11.8784012176749;-7.9407842951651	#	#	#	#	#	#	#	#	#	-10.62728200511;-9.26304764655	#	#	#	#	-0.32354513620932007;0.63026292528532	-10.460158187275802;-8.8966499072842	-0.47979467329644004;0.7077525275444401	library	0.670176922268936	0.9230769230769231	1	28.678394880000003	4963	4395	0.4125	28.678394880000003	12	13
