A_0	A_1	A_2	A_3	A_4	A_5	A_6	A_7	A_8	A_9	A_10	A_11	A_12	A_13	A_14	A_15	A_16	A_17	A_18	A_19	A_20	A_21	A_22	A_23	A_24	A_25	A_26	A_27	A_28	A_29	A_30	A_31	A_32	A_33	A_34	A_35	A_36	A_37	A_38	A_39	A_40	A_41	A_42	A_43	A_44	A_45	A_46	A_47	A_48	A_49	A_50	A_51	A_52	A_53	A_54	A_55	A_56	A_57	A_58	A_59	A_60	A_61	A_62	A_63	A_64	A_65	A_66	A_67	A_68	A_69	A_70	A_71	A_72	A_73	A_74	A_75	A_76	A_77	A_78	A_79	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	#	#	#	1.22731225421202;2.3726042914879804	-4.645737645082;-2.1681690529780004	#	-4.794174778357;-2.5827457546629997	1.124291974416625;2.283004603883375	#	1.1675613497272699;2.41868326914944	-5.365838398218001;-1.994636916542	#	#	#	-5.1170149546189005;-2.5256716729410997	1.46134831770736;2.77865446065264	-5.29894707895015;-3.1671201534098503	#	#	1.25324523916411;2.36166082079589	-6.509862972659899;-2.6380424289400994	#	#	#	#	#	#	#	-6.9743119894427;-3.3368177529173	#	-7.6134945102916;-3.8442201834483996	#	#	1.53863590941789;2.37853210994211	#	#	-7.218695440164;-4.785256021836	#	#	#	-7.928094046539;-4.2575252587453996	#	#	#	-8.176785972658001;-4.5676397027419995	#	#	#	#	#	-9.4219644395645;-4.5298944843755	#	#	#	-8.0080896629666;-6.2738390030934	#	#	#	-8.6762774493177;-5.3959014002823	1.6597669215842261;2.394701197675774	-8.7802630012076;-5.9753851933924	#	#	#	-8.824739175289;-6.259699711711	#	#	1.415352004695624;2.322596485124376	-8.669219073755652;-6.7378654366552	0.937487846388292;2.094377502728442	-8.783755003369999;-6.90793276035	1.2661716429862229;2.054124355653777	#	#	#	1.052094334172648;2.318057761247352	#	1.38843741502815;1.88324874871185	forest_path	0.1	1.0	1	3.3333333333333335	49465	49465	0.375	3.3333333333333335	0	0
#	#	-5.53880156168968;-1.3720459438503196	#	#	1.22731225421202;2.3726042914879804	#	#	#	#	#	#	-5.365838398218001;-1.994636916542	#	#	1.2646361695282549;2.144141390131745	#	#	#	#	-5.62302272507;-2.30316064273	#	#	#	#	#	#	#	#	#	-6.9743119894427;-3.3368177529173	1.0438999016236201;1.68009526249638	-7.6134945102916;-3.8442201834483996	#	#	1.53863590941789;2.37853210994211	#	1.7334511024943298;2.8627316473056696	#	#	#	#	-8.4345577862746;-4.499186747821	#	#	#	#	#	-8.3638433793928;-4.234919716007201	#	#	#	#	#	#	1.785238485673645;2.5970876290863547	#	#	#	#	#	#	#	1.0947898111475824;2.2098126284724176	#	#	-8.824739175289;-6.259699711711	#	-9.06306248451055;-6.10247364256945	#	#	1.563773378591558;2.301898451311708	#	1.2661716429862229;2.054124355653777	-9.28697681057735;-6.668613131022649	#	#	1.052094334172648;2.318057761247352	#	#	forest_path	0.1	1.0	1	3.25	49465	49465	0.25	3.25	0	0
#	-0.15742563497749595;0.877749169771496	-4.8975278373116105;-0.7075970143259496	#	#	#	#	#	#	#	#	#	#	-0.05015839423945995;0.5497553912517509	#	#	#	#	#	#	#	#	#	#	#	#	-9.7388443488113;-4.9292435770287	#	#	#	#	#	#	#	#	#	#	#	-10.054023214098;-6.814317584321	0.06337140640363997;0.76849656849836	#	#	-9.5482172976694;-5.6205598464106	-0.2230507500017;0.9645105608917	#	#	-8.931852264608;-6.9632270264719995	#	#	#	-11.880171677281364;-11.260142658792072	#	-10.85831144124925;-6.825659180890749	#	-9.7445327430026;-7.9851770293574	0.13027055945187;0.83803647935013	#	#	#	#	-10.7181283874387;-7.958446949361299	#	#	#	#	0.33989860891477797;0.839247228843222	#	#	#	#	-10.303209681071;-6.607109422913484	#	#	#	-10.629696648821099;-9.0503661754389	#	#	#	#	0.13105895150841002;0.8237948186655899	car	0.1	1.0	1	16.0	49468	49468	0.225	16.0	0	0
-5.561675245566175;-2.362737426433825	0.03205083380728002;0.60714794755672	-5.60221928068968;-1.43546366285032	-0.08535213931010499;1.012436852036105	#	-0.3116815159318028;0.79903256869348	-6.094670222450199;-2.7499526231098	-0.23124090766494992;1.01107517669695	#	#	-6.26186399304025;-2.38145923391975	#	#	#	#	#	#	-0.17000528573736;0.84571034604828	#	#	#	0.07936171884230997;0.77231434465575	-8.113335301307501;-3.1915295253924993	-0.11249739307436007;0.68151103664436	-6.70459675968975;-2.15395501635893	-0.01923683732264503;0.665237520536645	-7.784923701872301;-2.8894775596787	#	#	-0.03379591359013501;0.656064357294135	#	#	#	0.00924373082964497;0.7911637685823549	-8.640833911663;-4.794294784617	#	#	-0.012132944251819988;0.79753989919782	-7.907681119205;-4.865881846295	-0.023025729522660077;0.9024510457266601	-8.2295451390998;-4.332641400540201	-0.17751386942587005;0.93474041618987	#	#	-8.1153584024362;-4.7563250677038	-0.351448063676375;0.701119445562155	#	#	#	-0.1145655611426224;0.8372021983288	#	#	#	#	-8.5623436462564;-6.7378266098836	#	#	-0.30364923489947;0.76722814564256	-9.164310469143901;-7.4520871797961	#	-10.140640247074401;-8.2661396476256	-0.355167580249462;1.1020439532707715	#	#	#	#	-10.931990702366999;-8.936960008473001	#	-11.917204781215094;-7.952025486257799	#	#	0.004441313958859494;0.5160952908051405	#	#	#	#	-11.217182768448561;-9.0922145738921	#	-10.342273767236101;-8.7397560847077	-0.28988107414767494;0.782210148833675	metro_station	0.1043582467665522	0.6363636363636364	1	25.5783168	49937	49469	0.4625	25.5783168	7	11
#	#	-3.86838033933354;-1.1339469651264598	#	#	-0.10117926960446005;0.9445221557344601	#	#	#	#	#	0.034973943634400095;0.78450413157675	#	#	-4.8156289314228005;-0.4806950152371998	#	#	#	-3.4515639616288496;-1.45727425709115	#	#	#	#	#	#	-0.3107696632051951;0.9286839037291952	-3.9090998994902;-1.6059107975098	-0.14388638310008006;1.7835438262791143	#	-0.17916953541683495;0.74652887390193	#	#	#	0.081398533792505;0.796772185353495	-4.839038878141601;-0.9225626760584	#	-4.081918648046201;-1.7891670529737997	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-6.944758010326;-2.1849061620340002	-0.06708759108492002;1.3284297089664756	-5.451572122872;-2.845119213768	#	#	-0.03280783235198004;0.67685978979398	#	-0.2042472715033541;0.8259964213973541	#	0.08635965596549755;0.8008790910545025	#	#	-8.222474662564501;-4.9941570377755	#	-7.2004155645365;-5.3478870630635	#	#	#	#	#	#	#	#	0.2653153680105495;0.9667258190294505	#	#	#	#	city_center	1.0	1.0	1	14.0	49611	49471	0.2625	14.0	1	1
#	#	-7.737083222819759;-4.61201650944024	0.13894818695557998;0.67821295463442	-7.69213878169615;-5.19054570438385	-0.021612271036720032;1.0738844602707198	#	#	#	#	-8.8084490707654;-6.1817135415146005	#	-9.52033005805275;-5.7277283911672505	0.28094362512778004;1.53677860236022	-8.932660027766;-6.701444041494	#	-10.145440153376601;-5.7600899843833995	0.5883891614093599;1.4213915753306399	#	0.32151448744257494;1.5389137975694251	-9.7838675754298;-6.6631972180302	#	-10.6740986250492;-5.9491650801708005	0.27527009609052;1.64170320769948	-10.190769580991049;-6.789547256828949	#	-9.619976074699;-7.587750396481	0.7604628351920801;1.28601328794792	-10.11405322299045;-7.33176725994955	#	#	#	#	0.574787389899085;1.090521882884915	#	0.17062353685205978;1.53045548055794	#	#	#	#	#	0.31275376869129;1.42835445466671	#	#	#	#	-10.398083570006001;-8.101354125514	#	-10.8686846860696;-7.771991938530401	#	#	#	-11.864462665764751;-7.43515608471525	0.56451912482454;1.06355754917946	#	0.27377487946108503;1.252157180496915	-12.02983998070115;-7.8800259017188505	0.43520597079078005;0.97789297596122	-11.9857422926492;-8.2298976579508	#	#	0.2647734435921266;0.8568038326658735	-11.0723620187242;-9.2384034520758	#	-12.014751558323;-8.474016098877	#	#	-0.054338089137607515;0.7870614117516075	-11.106834970004549;-9.91376185459545	0.06437396314601251;0.5368971300359875	-11.904080224175399;-9.1780266228246	0.07015274495385948;0.5818067218001405	-11.8302327015925;-9.400190250407501	-0.3032431288876285;0.8411643823676285	#	-0.36994487186641756;0.7990725464984176	-11.6869729526002;-9.828768952599798	#	#	-0.35128870030972503;0.555865411443725	office	1.0	1.0	1	7.0	49795	49475	0.525	7.0	3	3
-3.151661135976025;-0.3610983575839748	0.08336905693367602;0.701598454214324	#	0.11728400070578499;0.714327136350215	#	-0.08648711624287997;0.6367302661926008	-5.606406047645;-2.5094453075150005	#	#	#	#	0.24490147750817992;0.95165293579182	#	0.11826104173712004;1.3360404135988801	-6.229410391261601;-1.7032293905383997	#	#	0.17900766305207994;1.2251037177439201	-5.5286051771151;-1.8151002100449	#	-6.9216226731904005;-3.2033771409696	#	#	#	-6.0604417223207;-3.7929601728792997	#	#	#	#	#	-7.656322401785371;-3.75597318895845	0.4982447839574;0.9876258307826	#	0.413806383376155;0.9628140694578451	-8.3769246904264;-3.2015811376736005	#	-7.177789377373;-4.051309929547	#	#	#	#	#	-7.2611318693414;-3.9569121087586003	#	#	#	#	#	-7.396117414369123;-3.9250482874396	0.15443858502676;0.92905093659124	#	#	-8.268782640222;-4.0378032195180005	#	#	0.17057085180364007;0.7991345184541689	#	#	#	0.5211905944604336;0.956954706492744	#	#	-9.7476692219136;-5.863992257246401	0.18066382252832247;1.4468761744056775	#	#	#	#	#	#	-10.2627712580256;-7.2729060178344	#	#	#	#	0.2851119956546421;0.60744441972582	-9.9843735768679;-8.0547001922521	0.22259403014267992;1.1764020916373201	#	#	train	1.0	1.0	1	11.0	49731	49476	0.3625	11.0	1	1
-3.151661135976025;-0.3610983575839748	0.08336905693367602;0.701598454214324	#	0.11728400070578499;0.714327136350215	-4.6119189460654;-2.4153981952545998	-0.08648711624287997;0.6367302661926008	-5.606406047645;-2.5094453075150005	#	#	#	#	0.24490147750817992;0.95165293579182	-5.990587866396;-1.6561859613839998	0.11826104173712004;1.3360404135988801	-6.229410391261601;-1.7032293905383997	#	#	0.17900766305207994;1.2251037177439201	-5.5286051771151;-1.8151002100449	#	-6.9216226731904005;-3.2033771409696	#	#	#	-6.0604417223207;-3.7929601728792997	#	#	#	#	#	-7.656322401785371;-3.75597318895845	0.4982447839574;0.9876258307826	#	0.413806383376155;0.9628140694578451	-8.3769246904264;-3.2015811376736005	#	#	#	#	#	-6.6627995671531;-4.2115214090269	#	-7.2611318693414;-3.9569121087586003	#	#	#	#	#	-7.396117414369123;-3.9250482874396	0.15443858502676;0.92905093659124	#	#	-8.268782640222;-4.0378032195180005	#	#	0.17057085180364007;1.1697697975423598	#	#	#	0.5211905944604336;0.956954706492744	#	#	-9.7476692219136;-5.863992257246401	0.18066382252832247;1.4468761744056775	#	#	#	#	#	#	-10.2627712580256;-7.2729060178344	#	#	0.12488129465322301;0.912834007320777	#	0.2851119956546421;0.60744441972582	-9.9843735768679;-8.0547001922521	0.22259403014267992;1.1764020916373201	#	#	train	1.0	1.0	1	11.0	49731	49476	0.4	11.0	1	1
#	-0.030022381629740025;0.958514182293136	#	#	#	#	#	#	#	#	#	#	#	#	-6.7960964116324005;-2.3974134672676	#	#	#	#	#	-6.022037631436801;-2.5693810658031997	#	#	0.030407069023399957;1.0459992465706	#	#	#	#	#	0.08088238514381507;1.275518463992185	#	0.25073115852731986;1.13161704281268	#	0.43464549254975;1.26647531994625	#	#	-6.5679026938464;-3.6512142371031997	#	-7.406680944835;-3.688926277945	#	#	0.5722627181894999;1.31464182690376	#	#	#	#	#	#	-7.570946602687;-5.312941474273	0.49192179457291996;1.28805115590308	-8.5830404737938;-3.9633748425862	#	#	#	#	0.7650888841009851;1.327138291079015	#	0.48724699540384;1.0716791548181601	-11.370772146280599;-5.9446535490691	0.5597267862539499;1.01158805507005	-10.6011019753319;-6.5121825422612005	#	#	0.7928432423858949;1.435398764234105	#	#	-9.786106441066499;-7.9335779395934996	#	#	0.86822663761802;1.6242637046419799	#	0.533049690339749;1.177354698220251	#	-0.3810814049072581;1.5154741971498509	-11.0888101888001;-8.6782531504799	0.5992904860821726;1.173953895614852	#	0.29182310147811197;1.248059598356872	#	#	residential_area	0.03125	0.5	1	10.5	49757	49478	0.325	10.5	1	2
#	-0.030022381629740025;0.958514182293136	#	#	#	#	#	#	#	#	#	#	#	#	-6.7960964116324005;-2.3974134672676	#	#	#	#	#	-6.022037631436801;-2.5693810658031997	#	#	0.030407069023399957;1.0459992465706	#	#	#	#	#	0.08088238514381507;1.275518463992185	#	0.25073115852731986;1.13161704281268	#	0.43464549254975;1.26647531994625	#	#	#	#	-7.406680944835;-3.688926277945	0.54495401185299;1.36025498052501	#	0.764423321775602;1.31464182690376	#	#	#	#	#	#	-7.570946602687;-5.312941474273	0.10461561879067993;1.67535733168532	-8.5830404737938;-3.9633748425862	#	#	#	#	0.7650888841009851;1.327138291079015	#	0.48724699540384;1.0716791548181601	-11.370772146280599;-5.9446535490691	0.5597267862539499;1.01158805507005	-10.6011019753319;-6.5121825422612005	#	#	0.7928432423858949;1.435398764234105	#	#	-9.786106441066499;-7.9335779395934996	#	#	0.86822663761802;1.6242637046419799	#	0.533049690339749;1.177354698220251	#	-0.3810814049072581;1.5154741971498509	-11.0888101888001;-8.6782531504799	0.5992904860821726;1.173953895614852	#	0.29182310147811197;1.248059598356872	-10.9417708238709;-9.820123579529099	-0.16128017522188504;0.93135871211264	residential_area	0.02373046875	0.75	1	8.264	49478	49478	0.35	8.264	0	0
#	#	#	#	#	#	-5.8368250321106;0.2336893794899444	#	-6.661307652113999;-2.2384496047259996	0.446508281065;1.2766307618769999	#	#	#	#	-6.7521127348852;-4.3933986922548005	-0.06526971454368002;1.03842311131168	#	#	#	0.318437922445925;0.768708900164075	#	-0.09743936525682995;0.88991262204359	#	-0.13984168118976004;1.396767545472112	#	0.21221776626996108;1.2183507881433453	#	0.31067184883738996;0.8197988499446099	#	#	-8.7159665162737;-5.58483510320825	#	-7.959574992058501;-5.6037785377814995	#	#	#	#	#	-7.993777600317;-5.087169406203	0.18215672938199;0.93113367182617	#	#	-9.867863180797;-5.3426224006162	#	#	0.5109098415353599;1.06825488663264	-8.6515587215384;-6.0923459119615995	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-0.013707227078884943;1.082416898426885	#	#	-9.790201733311498;-8.4126805399085	#	#	#	#	0.21231612210546252;0.6860698043705376	#	#	-10.45838532483905;-8.42188024074095	#	#	#	#	#	tram	0.040386107340619246	0.5263157894736842	1	22.898017768636414	49934	49479	0.2625	22.898017768636414	10	19
#	#	#	#	#	#	#	#	-5.82517812441225;-1.4751494887785004	#	#	#	#	-0.14835503662052996;0.97428532181453	#	#	#	0.01428383378255993;1.04100773931344	#	#	#	#	#	-0.10278533997392003;0.7988052184238401	#	#	#	-0.12346105065921997;0.89479295155522	#	#	#	0.03767290110193999;0.7391190682180601	#	-0.0936344107039;0.88854347076518	#	#	-5.9529166413584;-2.0621866618416	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-6.978734346920049;-5.18254616347995	#	-7.3282218058525;-5.9473965725075	#	#	#	#	#	#	#	-7.771727170938;-6.441706708342	#	#	#	#	#	#	#	#	#	-9.22531129449015;-7.831658294489849	#	#	#	city_center	0.13168724279835387	0.6666666666666666	1	13.879999999999999	49986	49482	0.15	13.879999999999999	4	6
-5.356309670651649;-0.8641842225083498	#	-5.2453527232410995;-3.2921860273788996	#	#	#	-6.1936559948375;-1.5482148846425003	-0.23975651862480002;0.8800776982648	#	#	-5.806037945416151;-3.47779508994385	#	#	#	#	0.02844009856518163;0.67429239505282	#	#	-6.3562735579047;-3.7430663588553	#	#	#	#	#	#	-0.054509371481495095;0.8739030039005894	#	-0.09851217022787995;0.68981350890588	-6.59491515519085;-4.35551425810915	0.09418886825774497;0.649442257018255	-7.90240084120345;-3.25449153897655	#	#	#	#	#	-6.4562379295564005;-4.6498275819236	#	-7.417130385315;-4.447315567305999	0.03597916985119662;0.7951558678388502	#	#	#	#	#	0.018621462948650025;0.5411324427273501	#	-0.37527567138956497;0.883730737057565	#	#	-8.6208388972932;-5.7579475202068	#	#	#	#	#	#	#	-9.5412249936525;-8.1603997603075	#	#	#	-10.317534277354198;-8.4835757107058	-0.17978343313867756;1.0864289187386775	#	#	#	#	-10.85883224088395;-8.07499497159605	-0.1616606975657695;1.3198293429757255	-10.3661465613178;-8.8712139412222	0.07803739560324152;0.8170931399367585	-11.35659169981;-9.48076945679	0.19859832801348198;0.723900136458518	#	-0.32701363170760606;1.071132644544229	#	-0.10260300924396004;0.5910755809339601	-10.841335497649801;-9.9576134263502	#	city_center	3.0517578125e-05	0.125	1	30.452376236032002	49784	49483	0.375	30.452376236032002	2	16
-3.793600388266775;1.038837593826775	0.12557375865200493;0.718193739689796	#	#	#	#	#	0.0775190964104;0.5674465662996	-5.68053154337;-3.22338818371	-0.22722951919499995;0.8796004552209999	#	#	#	#	#	#	#	-0.28629221149131995;0.8566645890053199	#	#	#	#	-8.0433938194975;-3.1215880435824994	-0.32041042990528;0.86136955851328	#	#	-6.9428723575581;-5.113869247161899	#	#	#	#	#	-8.284452040223801;-4.3805607731362	#	#	#	-7.5071413664564;-5.7007310188236	-0.29969023120706006;0.8508974936950601	#	-0.1434729341957401;0.69386319579174	-7.7275018929883;-6.0304631681317	-0.13404986840955996;0.6534329687495599	-6.863491372198354;-5.4236359816576005	#	-8.13040502759945;-5.09435566736055	#	#	#	-8.6823052287106;-8.23135567763888	#	-8.325198176748401;-6.5033582095116005	#	-9.5512415716205;-5.188044044019501	#	-8.520508326145;-6.891475257955	#	#	#	#	#	#	-0.2766206422191043;1.0095143409411045	-8.940880500336458;-6.663658033562001	#	-10.4312067432355;-7.411167674884499	#	#	#	#	-0.19503454942856657;1.0713275378365665	#	-0.12173981116808996;1.01526902626809	-10.2108635766875;-8.2071443625525	#	-10.317873989870751;-8.86322750122925	0.017940463869336454;0.7197611419186966	#	-0.12475921251635202;1.141204214558352	-9.9388443870815;-8.0694323131785	0.27431758427356995;0.8351037624484301	train	0.05016305976057274	0.6590909090909091	1	20.305026175407487	49484	49484	0.4	20.305026175407487	0	0
-6.31167871826175;-1.5473032429582494	#	-7.025158602347;-4.39205505257142	-0.30568933215896;0.5091710400456929	-6.605545663165549;-4.14677230122565	-0.12088449894810005;0.96937939606966	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-0.2295553022277001;1.0855140319117	#	#	#	#	#	#	#	-0.005041703367255013;0.550211685393255	#	#	#	0.051443194797085035;0.567177687782915	#	#	#	#	#	#	#	0.05644247726706997;1.11741939573054	-8.4309145894948;-5.5631012123852	#	#	#	#	#	#	#	#	-0.12798463967796003;1.3057138674865212	#	#	-9.2913287880198;-2.864720449793872	-0.39480169023369993;0.8541969919396999	-8.23929030650285;-3.8338598111991162	#	#	#	#	-0.3855581625489189;0.9414065026163758	#	#	#	#	-9.558116375075501;-7.040577642304501	#	#	#	#	0.17532128999865354;0.711388386876869	-10.531409312174999;-7.717675947645	#	#	#	#	-0.35540599314790394;0.7875860947815281	#	#	beach	0.3276800000000001	0.8	1	28.56732223488	49927	49485	0.2375	28.56732223488	12	15
-3.167269644345675;1.392918310587675	-0.09248523569107997;0.77016043493308	-4.561833319117445;0.7866259899513453	#	#	#	#	#	#	-0.011350446683499993;0.8879489075295	#	-0.012221996409180036;0.9637681126491799	#	0.06058919761683007;1.03100713456917	#	#	#	#	#	#	-4.5782444490224;-0.7752968347241442	-0.32241881704141;1.01143722187141	#	#	#	#	#	#	#	-0.01147121301871501;1.149513145298715	#	#	-6.805197176057001;-2.0936042675029993	#	#	-0.12071199186515508;0.6991866800751552	#	#	#	#	-5.8068914800283;-4.1098527551716995	-0.36451992242370007;1.1666967053857	#	-0.33191120317114503;0.77675498774146	-8.38136163315945;-2.5632711739881007	0.07524585403297501;0.822059784977315	#	#	#	0.057973662064720044;0.9616880722232801	-7.1863275653764;-3.7729485699779994	#	-9.192621971262;-4.56164611156925	-0.025754417436860022;0.64536622221286	#	#	#	-0.47172171918175;1.09372156496375	-8.5594490386419;-5.7425655626181	#	#	#	-11.853648218153163;-6.160319950454363	#	-9.56151517367625;-6.419449207465501	0.48215498595049605;1.096737902785504	#	#	#	0.020584124138631532;0.45446627759046787	#	#	-9.687306440845;-7.555690255595	0.08114224987774143;0.8503341836722585	#	#	-10.10376371365335;-7.566600559806649	#	#	#	city_center	0.03125	0.5	1	29.5	49859	49489	0.3625	29.5	1	2
#	#	-3.81099638420413;-0.6208241142958697	#	-5.3801369531205;-1.1091243820994996	0.1607254264215;0.9396629640095	-5.2023205975749995;-2.1053598574450003	-0.35074863076229995;0.9440596825162999	#	#	#	#	-4.9404906138715;-2.6528896084485005	-0.010685271509800032;0.7504268359038	#	-0.266865789079645;0.86694775039075	#	-0.22755507922507995;1.1478675112030798	#	#	-5.204407694215201;-3.5775983832146	0.029472822576599944;0.7809410135134001	-5.7221068167535005;-3.4252641213265	#	-5.835453757787151;-3.63466284215285	#	-5.4721811040574995;-3.7786597055424997	#	#	#	#	#	#	0.11323635458797998;0.92464582302876	#	-0.2530129429711651;1.079767541904075	-6.3626090546172005;-3.0276976436028	#	-6.475451873562999;-3.2984615218569995	#	#	-0.2598168123737;1.2713998154357	-7.7074883632594;-3.779830912000601	0.08757491237041998;0.95845320702558	#	#	#	0.013219227765495;1.032414891746505	#	0.20934846871811996;0.89789278121988	#	0.20123973659475997;0.9446364554892399	#	-0.03447391194453997;1.1873098166485399	-7.1919927955716;-5.0522981662498	#	-8.414212409307;-4.697960995293	#	#	-0.12212436863951026;0.24835006868998394	-8.9979522930771;-6.4465486993829	0.01997090206679608;1.1632019982092041	-9.2668408338628;-6.2462031946772	#	-8.7346285921135;-7.380817975266501	#	-9.7943085192595;-7.086766863260499	#	#	-0.17103510445896747;1.0575251294549675	#	#	#	#	#	#	#	#	#	#	grocery_store	0.0	0.0	1	16.333333333333332	49490	49490	0.425	16.333333333333332	0	3
