A_0	A_1	A_2	A_3	A_4	A_5	A_6	A_7	A_8	A_9	A_10	A_11	A_12	A_13	A_14	A_15	A_16	A_17	A_18	A_19	A_20	A_21	A_22	A_23	A_24	A_25	A_26	A_27	A_28	A_29	A_30	A_31	A_32	A_33	A_34	A_35	A_36	A_37	A_38	A_39	A_40	A_41	A_42	A_43	A_44	A_45	A_46	A_47	A_48	A_49	A_50	A_51	A_52	A_53	A_54	A_55	A_56	A_57	A_58	A_59	A_60	A_61	A_62	A_63	A_64	A_65	A_66	A_67	A_68	A_69	A_70	A_71	A_72	A_73	A_74	A_75	A_76	A_77	A_78	A_79	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-3.5446640207117506;1.2197114545917505	0.22311821728435602;0.697573336127644	-2.75720250420917;1.0738662161967205	-0.01751448998777999;0.655733385987215	#	-0.26644974396307997;0.96183446992708	-5.6093773156819;-1.7072067831181001	#	#	#	-5.3702238359554;-2.7434883067046005	#	-5.86685476133775;-3.27825362362225	#	-6.1718724228664;-4.004405464773599	0.280326003368155;0.9077544677127098	#	0.03536335782628072;0.89250959838848	-6.44886106391885;-4.45457135938115	#	#	#	#	#	-7.0946779147423005;-5.3607214357577	#	#	0.25345643013918995;1.09105246421881	#	#	#	#	-8.600442353057101;-4.4946256756029	0.33066249428487493;0.746577407983125	#	-0.02061977206725507;1.1992294715512553	#	#	#	0.0970995668217699;1.22089279391023	-8.084267269775301;-4.5016299617447	-0.04630054000655004;1.2954743196184944	#	#	-8.1018459021701;-5.130393336829901	#	#	#	#	0.15137775191463998;0.77537103511936	#	-0.4850115623629401;1.03032818811668	#	-0.13693084349310003;1.07306268700774	-8.690239471149999;-7.2012061652974	#	-8.80014947828315;-7.12783634197685	#	#	#	-9.140662208219101;-7.630647836440901	-0.24868350948500495;1.1803553606930048	-10.104884748263698;-7.461826813976299	0.09230854449817993;1.15063528636582	#	#	-11.620901357226977;-7.443827697729	#	#	#	#	0.01692177692302055;1.0788555842613108	-10.76510348141;-8.88928123839	#	#	#	-10.3940235520794;-8.8216970905406	#	#	0.024726761631325034;1.096817984612675	tram	0.2373046875	0.75	1	25.80429312	349987	349484	0.4375	25.80429312	9	12
-2.066611645573075;0.8600761463990749	0.12383946997046802;0.828333434313532	#	-0.2267061154450799;1.15997471572908	-3.8308578064572;-0.9021634720427998	-0.11869963414578;0.86060804990178	#	#	#	-0.11222998315224991;0.8908346811622498	-4.5154418628597;-2.0081034031203	#	-5.38778620963675;-1.11358433108325	#	-5.4459001184904;-0.7284720332296	#	#	-0.09954644187492007;0.94654961281692	-4.8353294903877;-0.8467500813123003	#	#	#	#	#	#	#	-5.6457078074386;-1.4457747391213998	#	#	-0.3721598684126549;0.8561279309666548	#	0.03579509501865996;0.47623803716134006	-6.0927400774915;-1.7176895195484994	-0.24494106750789996;0.7532547253679001	-5.309339907454;-2.511856905966	-0.047166700902695036;0.532761628030695	#	-0.050141198852699964;0.5890742038707	-6.497929184295;-2.104219123425	-0.21884938214304006;0.8388383609990401	-6.4217491734124;-2.901965151487599	-0.10114555816635001;0.66446275573835	#	-0.02656770835746003;0.52762757005946	-5.46324027008115;-3.5899332180188503	-0.058888935763865;0.585541272629865	#	#	-5.695395155787599;-3.2438467306524	#	#	#	#	#	#	0.05397886552364006;1.0531778112623598	-8.26072710366285;-4.97803835461715	#	#	#	#	0.12551489010269667;1.1258420992273033	#	0.10820709359737501;1.0531416845506252	#	#	#	#	-9.15605994459455;-7.96298682918545	0.13654694912402499;1.081593282903975	-10.2895906779956;-7.299725437804399	#	#	#	-9.614539243263499;-8.3676993958565	0.2785015107380905;1.0158817284759096	#	#	-10.144524118678;-8.105165492602001	0.27804643022685505;1.119225697489145	train	0.3276800000000001	0.8	1	9.78176	349914	349485	0.475	9.78176	8	10
-3.7681608050915;0.3155896023114997	#	-4.95045679528657;-0.9790178470334299	-0.23852064936743;0.95556562192143	#	0.010582421630740024;0.89029949374126	-4.6315537580737995;-1.6943471062651003	#	-4.48904064163675;-2.70761170588325	0.44140089318287506;1.150463845543125	-4.9269081198904505;-2.71806233392955	#	#	0.10464678245513004;1.26534274626087	#	-0.015778119421679948;1.08791470643368	#	#	#	#	-6.5279946102904;-2.8097490780695997	0.12460881247707994;1.10151746069492	#	0.32801322340331995;0.95583384225068	#	#	-6.0808237504017;-3.4389303687182995	#	-7.472555236049249;-3.0616140751307497	#	#	#	#	0.37876580604218996;1.07106672825469	#	#	-7.403193368422801;-3.7903726731572	#	#	0.457630452377242;1.34319990045675	#	#	-7.8050962273058;-5.0944104064780005	#	#	#	#	-0.31295938096462506;1.185857771948625	#	#	#	#	#	#	#	#	-9.07019161836665;-5.5397527750533495	#	#	0.164757079579256;1.1046285187167442	#	-0.11570436404238943;0.9662822090923895	#	-0.06076632118422254;0.9408643452262225	#	#	#	-0.18185034735694505;1.126993320692945	#	#	#	#	#	#	#	#	#	#	-11.288324787195801;-9.7248165072042	0.053059450970569966;0.6138456291454301	train	0.0006544696506532578	0.23076923076923078	1	18.779605504	349979	349487	0.3375	18.779605504	3	13
-6.60607735463125;-3.2029520151287496	#	-6.6000616221122;-5.452624855761449	0.056930333516050036;0.63471401317195	-7.03567476543125;-2.4595898679087496	0.08895415907836002;0.78608844263764	#	#	#	#	-6.521498791920351;-3.4768735193796503	#	-6.07162122934525;-4.085020356214749	0.19840356300855;0.86437665699545	#	-0.11415190912264495;1.1102573195606449	-6.777922435414;-4.120134454205999	#	#	-0.06274936444452517;1.087943134168525	-7.4381351612906;-3.5206979041294	#	-7.5153241376804;-3.3153832088996	#	#	#	#	0.06683768398215995;1.11793858949384	#	0.29873498072367854;0.34843434521615496	#	0.21704647666552002;0.93480534534248	-7.388696213641699;-4.2251981178983	#	#	0.07396050633615997;1.0338418783638401	-8.1945796754094;-3.2616898799506	#	#	#	-7.6806566185405005;-4.8522587437795	-0.09263258259186002;1.3510859521998602	-7.3853426786454;-5.3279982994146	#	#	#	-7.8939192251612;-4.4816354790588	0.10106116178326996;1.02033568223673	#	0.19815286983775993;0.97276522140224	#	0.41967171094556993;0.9772192501164301	-7.967789646301;-4.5301188669790005	#	-8.873393507915;-3.9862943033450007	#	-7.8010830253604;-5.8190822712195995	#	#	#	-9.8045796415846;-5.9514395204954	#	#	-0.024196245534287564;1.0152318045142876	#	-0.023793224467255958;0.898081150785256	-10.3871135791605;-7.394567538319501	0.18441666383816802;0.782745197803832	-10.786334683685501;-7.693182162254501	-0.05644887944517296;0.964201161037173	#	#	#	#	#	-0.19635892280333556;1.0445980289993355	#	#	-11.4844326764688;-9.5810312921312	0.07141735446080494;0.7476595104951951	cafe/restaurant	0.0008416533573215766	0.38461538461538464	1	12.362356735999999	349490	349490	0.4875	12.362356735999999	0	0
-1.47817886749725;1.04828171287215	#	#	#	#	#	#	#	#	#	#	0.15689862513311997;0.6280662639888801	#	-0.34889355101254993;0.9794340963128599	-7.851655654508001;-4.345459104651999	-0.08828998486679501;0.618763231696795	#	#	#	#	#	-0.14165973913052998;0.66616856612653	#	#	#	-0.16807200384874005;0.64589750279474	#	0.03453400427424999;0.44512029548974996	-8.441866349332699;-5.320277220067299	#	#	-0.07212558074212003;0.51513167544812	-7.4815951187241;-4.5064596735603	#	-7.5205567510454;-4.7930108245946	-0.01977777245142509;0.6801357279854251	#	-0.3658496209122301;0.8486596442622301	#	#	#	#	#	-0.43198269523404004;0.9930908778380401	-8.7653749449819;-5.496831716954172	-0.09942061888421505;1.067520569288215	#	0.21199448775857493;0.9114424924514251	#	#	#	-0.25707830943559;0.7960670423315901	#	#	#	0.23653928157587;0.94430520147413	#	#	#	0.45127146477201796;0.945591398802134	-9.8469834782477;-6.566607429212301	0.09989641883296813;1.079808786955032	-9.8547389235841;-6.7801613265559	#	-9.413299828662;-7.747071377157999	#	#	#	#	#	#	#	#	#	#	-0.09793886774371252;1.2509273842157125	#	#	-10.4531675460456;-9.660227169378915	#	car	0.401877572016461	0.8333333333333334	1	28.0	349858	349492	0.3375	28.0	5	6
-2.8660742331017492;1.92494647200525	#	-1.61022226298636;3.199413766590874	#	#	#	#	#	-5.63152054023075;-1.8843769167492503	#	#	#	-5.86182935207675;-1.5876274735232503	-0.13337205397552004;0.88791362353455	#	#	-7.2545124561348;-4.0651668786852	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-0.11928909241494012;0.8105348965529401	-6.3237883668597;-5.3950325449359005	#	#	#	-8.4861829952096;-4.0396344471904	-0.47450418499196;0.88915534081796	-7.98555438538;-5.95768820344	#	#	-0.51378118639191;1.2232266363907	#	#	#	#	#	#	-8.2148593707554;-6.4729697002646	#	-8.627800640208001;-7.465657607886978	#	#	-0.07550856436096004;0.8537353982309601	-9.240998963961;-6.308739441219	#	#	#	#	#	#	#	-9.5537072261559;-7.2342890389241	0.3992133313006977;0.95350293061117	#	0.324597320130778;0.8239459400592221	#	#	-9.1333356086726;-7.1890683094874	-0.14729823908296247;1.2702712615869625	#	0.3613501740222636;1.1919226975402961	#	#	-10.3015809184184;-7.309165284641599	#	-10.1655750848372;-8.372368076851298	#	#	#	car	1.0	1.0	1	33.5	349652	349492	0.3	33.5	2	2
#	-0.10770372328768402;0.798074230867684	-4.6762607639154705;-2.65798851152453	-0.398270738158875;1.046188460980875	#	#	#	0.07467098706440006;0.9145466497315999	#	0.26387191966212503;0.7999926885198749	#	#	#	#	#	#	#	#	-5.49648584336015;-3.3646589178198503	#	#	#	-6.170526854591101;-2.8236989269689	#	#	#	-6.6300407089608;-4.1913698950992	0.27068124232356994;1.1411241797004301	-5.77724239415105;-3.8092840300489503	#	#	#	#	0.50457974554175;1.33640957293825	#	0.5870968461055299;1.26701281795847	#	#	#	#	#	0.48441603251675003;1.4839250331420353	-8.271717137798401;-4.0323408412015995	0.25987377290607494;1.546398526373925	#	#	#	0.25025387026616985;1.56921296482983	#	#	#	#	-7.06308306723025;-2.2079100775073544	#	#	0.68988293210665;1.3143822731933499	#	#	#	0.43088752032585;2.299541200248762	#	#	-9.4650552067762;-5.4734983264238	#	-9.5591088911515;-5.7059555970485	#	-9.3691528894655;-6.8516141566945	#	-9.6827675305989;-6.7663665818211	#	#	#	-9.9941247473375;-8.1609348280225	#	#	0.29165409006517995;1.6342570690886389	#	0.851308391966592;1.579670911653408	-11.169456342811;-8.762968621878928	#	residential_area	1.0	1.0	1	4.0	349861	349499	0.3375	4.0	1	1
#	#	-5.007832854702791;-0.6457605672772098	0.04572464877534005;0.89314071227066	#	#	#	-0.17284947016885;0.75451324069285	#	#	#	#	#	#	#	#	#	-0.35546753689660004;0.64500208727676	#	#	#	#	#	#	#	#	#	-0.10821175656574006;0.9288087867727717	#	#	#	-0.2877067177984601;0.7399934805344601	-9.0509390129183;-5.4835900964416995	#	#	#	#	-0.32062407899339995;0.9578067264533999	#	-0.29895967340610013;1.2435016186761	-12.217408627766709;-5.800183143960799	-0.3079899914187001;1.2232266363907	#	#	#	#	-9.0801346864936;-7.733184835421583	#	#	#	-9.7987339855134;-6.350251190386599	-0.3971214683030301;0.91589491499578	-10.840399747605542;-6.8211483426117505	-0.06613548101492;0.93194136769492	#	#	-10.16738238512765;-7.87569401315235	#	#	#	#	#	#	0.27315002512483;0.9896432937466375	#	0.324597320130778;1.4277566415394518	-11.0240280440345;-7.8414790799655005	0.24681216918666252;0.7142563363473375	#	0.3025407671030125;1.069006068793772	#	#	#	#	#	#	#	#	-11.149358226872899;-8.296180663440154	#	car	0.3137972914145376	0.7931034482758621	1	20.314717461010442	349994	349500	0.2875	20.314717461010442	23	29
#	#	#	#	-5.9234042845409505;-1.4693483176190498	#	#	#	#	#	#	0.14672164689670003;0.6515441170992999	-4.96158318987425;-1.28938157590575	#	#	#	#	#	-7.2781212310116;-2.8769301589284004	#	#	#	#	-0.27048687211748;1.09594623949148	#	0.154677585201355;0.839151943060645	#	#	-6.0519233937929;-3.2017767975071	#	#	0.34466576708835994;1.02979923264364	#	0.18301847109395997;1.11466787777804	#	0.18920432373030494;0.769132652663695	-7.1337988684264;-5.327388520793599	0.15269823071391003;0.8132208135280901	#	#	-7.334460597964;-3.5632634316160003	-0.35730530783220626;1.9605091369094485	#	-0.182007257535595;1.033263949897365	#	#	-7.1000615958984;-4.540848786321599	#	#	-0.07950672576256002;1.1899968504125602	#	0.13915625415293997;0.84125315533106	#	0.029054753927159838;1.29768913090806	-8.5030553606028;-4.8540212878572	#	#	#	-8.7049720054822;-6.6061176507978	#	-8.4470986594428;-6.7808759043772	0.09469133798449753;0.8092107730735025	#	#	#	#	#	#	#	#	-10.0997408510518;-7.3640649698945	0.134249860625543;0.854355457668457	#	0.19545628391807496;1.133495227569925	#	-0.04478814328252401;1.250123458598524	#	-0.168011131503216;0.855164789009216	-11.553949415511;-9.749535115908	#	cafe/restaurant	0.48894551440329226	0.8666666666666667	1	26.316343992319997	349887	349504	0.3625	26.316343992319997	13	15
#	#	#	#	#	#	-4.453648018400299;-2.5335323595197	#	#	#	#	0.14672164689670003;0.6515441170992999	-4.96158318987425;-1.28938157590575	#	#	#	-5.8563482228103005;-2.3347791477096997	#	-7.2781212310116;-2.8769301589284004	#	#	#	#	-0.27048687211748;1.09594623949148	#	0.154677585201355;0.839151943060645	#	#	-6.0519233937929;-3.2017767975071	#	#	0.34466576708835994;1.02979923264364	#	#	-7.8822451565234;-3.0565869789566	0.18920432373030494;0.769132652663695	-7.1337988684264;-5.327388520793599	0.15269823071391003;0.8132208135280901	#	#	#	-0.35730530783220626;1.9605091369094485	#	-0.182007257535595;1.033263949897365	#	#	-7.1000615958984;-4.540848786321599	#	-7.6220808310234;-3.2996138709166	-0.07950672576256002;1.1899968504125602	#	0.13915625415293997;0.84125315533106	#	#	-8.5030553606028;-4.8540212878572	#	#	#	-8.7049720054822;-6.6061176507978	#	-8.4470986594428;-6.7808759043772	0.09469133798449753;0.8092107730735025	#	#	#	#	-9.681113772758;-7.401078694022001	#	-9.5645279831561;-8.0621396156039	#	-10.0997408510518;-7.3640649698945	0.134249860625543;0.854355457668457	#	-0.37821408390898875;1.133495227569925	#	-0.04478814328252401;1.250123458598524	#	-0.168011131503216;0.855164789009216	-11.553949415511;-9.749535115908	#	cafe/restaurant	0.48894551440329226	0.8666666666666667	1	26.316343992319997	349887	349504	0.3875	26.316343992319997	13	15
-3.15040121737105;-0.7079949737393499	0.10263980332948797;0.591472350016512	#	-1.1604801767815167;1.004501321011815	#	#	#	0.06920578181839998;0.5591332517076	#	#	#	#	-3.996532625548685;-1.3696309361980001	#	#	#	#	-0.16392323950440002;0.9015449643484	#	#	#	0.010866017481149959;0.69669843566014	-4.2122182660635;-1.9153755706364999	-0.28943865693544;1.04006383003544	#	0.07069740637261995;0.6932380735361551	#	#	-5.5528162663119005;-1.3454570051280998	0.17527572286662502;1.1663598116034501	#	#	-4.375464786916766;-2.8754375121291997	-0.05974253246682998;0.97172645350483	#	-0.24867048950007514;1.046305164222895	#	#	#	#	-6.0083971328089;-3.4314124024711	#	-6.961774413972;-3.6194396267510003	0.02157771872265002;0.61535837416935	#	#	-7.768614738061601;-3.7657434205183997	-0.11077074319105501;1.108267207845055	#	#	#	#	#	#	#	-0.9283272828632108;1.0771251525080399	#	#	#	0.094383238061306;0.582393408382694	#	-0.20274354789766097;0.7313235772935884	#	#	-9.31800325508075;-6.350033825839249	#	-9.4944894487055;-6.0269360997945	#	#	-0.20248304489416552;1.1016808957221655	#	#	#	#	#	#	#	#	-11.791314021926912;-9.012304316758	#	city_center	0.03125	0.5	1	12.5	349901	349506	0.3375	12.5	2	4
#	#	-4.31383143564976;-1.1887647222702402	#	#	#	#	#	#	#	-6.3628000533524;-1.6295035724110498	#	#	#	#	#	#	#	#	#	#	#	-4.2122182660635;-1.9153755706364999	#	#	0.07069740637261995;0.58867800150938	-6.249682235845;-2.862639438815	-0.010492530537009936;1.15557253651501	#	-0.01145040697944999;0.595922229503375	#	#	-6.298405757096;-2.7137168588838003	#	#	#	#	#	#	-0.2516670976770401;0.80602064546504	-7.1187707888672005;-3.8083925027736996	#	#	-0.09405150453903005;0.9747536752650301	#	#	-7.768614738061601;-3.7657434205183997	#	-7.257043592267199;-4.9345240316128	#	-6.726416420952;-4.1237878963279995	#	-7.36344035829125;-4.388532953108751	#	#	#	-10.35838072324495;-4.440715673273749	#	#	#	#	-0.06485522180558845;0.899657866239661	#	#	#	#	#	-0.14784533353109108;1.0862072677730912	#	#	#	-0.028149538126788443;1.0899091520187885	#	#	#	0.06610405428439392;1.289076122727606	#	-0.14439592764066406;0.913463922380664	-11.791314021926912;-9.012304316758	-0.13287173601588503;0.9062320647198849	city_center	0.01734152991583261	0.4444444444444444	1	20.30953033580544	349966	349506	0.2875	20.30953033580544	8	18
-5.1146241845214995;-1.0308737771185004	-0.05784832528655198;0.8623070567125519	#	#	-5.22811916064375;-3.70275752813625	0.20616089050487996;0.6355463131075401	#	#	#	0.056580067708250026;0.8521141118197499	#	#	#	-0.19340141873617994;0.83409992627218	#	#	-7.122030430998899;-4.5062869309662	#	#	#	-6.475684055935;-4.815753014765001	#	-6.3153909967086;-4.6091649943914	#	-8.19414937964625;-3.19235184411375	#	#	-0.00591122860226001;0.74956754723426	#	#	-7.59404802616225;-4.56280282905775	#	#	#	#	-0.7794923885927368;0.6506681626151101	-8.4305381006142;-4.7482400842858	#	#	#	#	-0.46720961901642954;0.73595743474103	#	0.23555308751831;1.0668460051436899	#	#	-9.8193375721876;-5.160257841932401	-0.06453426281577002;1.0146140872817702	-7.180200564996;-5.2447675977840005	#	#	-0.24372643912867004;1.05721781893667	-7.8702247904145;-5.622516973165499	#	#	-0.11696926993657991;0.7989630969905799	-8.46886005102315;-6.79654691471685	#	-9.6501504076139;-7.937927118266099	#	#	#	#	#	#	#	#	#	#	#	-10.7242323816643;-7.4880450825674965	#	-11.137349097064998;-10.028908680735	-0.08538247983396252;0.3836369919919625	#	#	#	#	-11.4685307477709;-10.3468835034291	#	residential_area	0.001903968584518355	0.2857142857142857	1	21.080000000000002	349918	349508	0.35	21.080000000000002	2	7
#	#	#	#	-5.22811916064375;-3.70275752813625	#	#	#	#	#	#	#	-7.9815405219175;-3.7675386698224997	0.039163408882190054;0.8573589243518099	#	#	#	-0.03441801084380003;0.6436072097898	-6.164645806251102;-3.9411826163216506	#	#	-0.30391750972372994;0.87964489100173	#	#	-8.19414937964625;-3.19235184411375	#	#	#	#	#	#	#	#	#	#	-0.18922803790911005;0.6506681626151101	-8.4305381006142;-4.7482400842858	#	#	#	#	#	#	#	#	#	#	-0.06453426281577002;1.0146140872817702	#	#	#	#	#	#	#	#	-8.46886005102315;-6.79654691471685	#	#	#	#	#	#	0.07563841898295998;0.68039655719304	#	-0.17635657753127293;0.9567806753832728	#	#	#	#	-10.7242323816643;-7.4880450825674965	-0.5155574269562005;0.521572844915251	-11.137349097064998;-10.028908680735	#	#	-0.25767233088790953;0.13323353534772486	#	#	#	#	residential_area	0.004115226337448558	0.3333333333333333	1	25.0	349918	349508	0.2125	25.0	1	3
#	#	-7.546268695259729;-4.66605054859201	#	#	0.013371955334880004;0.61091562695712	#	#	-7.5363948301355;-5.4478229744245	-0.23818541626425;1.04158674165425	-8.4904567125882;-5.3861329052918006	#	#	#	#	#	#	#	-10.96746120262355;-5.27916915393425	-0.27507167720175013;0.8922975242897502	#	#	#	-0.21715187746636005;1.03848936022836	-9.056866633920297;-7.58358428614995	-0.42583484290729;0.94311387281129	#	#	#	#	#	#	-11.656741401177001;-6.4992807569108	#	#	#	#	#	-9.541706546821999;-6.2971206557179995	#	#	#	#	#	#	0.21730051247313503;1.202255377877415	#	0.19065476075477994;1.06996082379722	#	-0.08562982097276006;1.2914588040307602	-10.760867886814399;-7.6377136572656	-0.16974240278521013;1.2551013084292102	-10.698947106646001;-8.583457396294	0.2734462928512199;1.08223270473678	#	0.07317135186642004;0.9891037187935798	-11.7046765614718;-8.9794255245282	-0.19033365534902003;1.18725643469902	#	#	#	#	#	#	#	#	-11.863204645289;-8.980351416868999	#	#	#	#	#	#	#	#	#	#	-0.507599162291932;0.7087956707540081	-11.7801779595055;-10.5905520942945	#	office	0.5549289573066435	0.8888888888888888	1	27.52110384398336	349997	349509	0.3125	27.52110384398336	16	18
#	#	#	1.04347417762789;1.2798835358398821	-7.49519909709945;-3.6512877831805497	#	-7.6745776816246;-4.450050633298593	-0.32890572027629994;0.9659025930023	-8.77437257872627;-4.913683166497	#	-7.76794582203615;-5.43970296656385	-0.01334199453717999;0.96264811452118	#	-0.27818594289052995;0.9690104403911999	#	-0.019527425536689957;1.04967499951069	#	#	#	#	-8.4663990449002;-4.9473452376198	-0.22451246949876008;0.82754299781276	#	0.08365403162691998;0.61914808887908	-8.4293667249049;-5.895122640235099	#	#	-0.01823261011443006;0.85526568270088	-8.0218821086737;-6.2575056443063	0.09719534095395005;0.6019711489180499	#	#	#	#	#	#	#	-0.5052093401473001;0.9862932662073001	#	#	#	-0.5193019479183301;1.07753824965433	#	-0.05145429171446003;0.50274098670246	#	#	#	-0.13384786048516;0.5056474580911601	-8.317731768067599;-5.8661833429324	#	#	#	#	-0.26058398638326;1.390297778623097	-9.4958307829812;-4.6738929011387995	#	#	#	-10.426075067736;-8.216754694384	#	-10.2193748289434;-6.733116183252489	#	#	-0.18123194384363753;0.4802222698236376	#	#	#	#	-11.571924062509101;-9.1857778316909	#	-11.708403262812102;-8.9383810549879	#	#	#	-11.43314985213665;-9.06415414206335	#	#	#	-11.780437804745599;-8.282700437881699	0.16079429848238502;0.771061610025615	beach	0.06209213230591551	0.9090909090909091	1	20.603097599999998	349510	349510	0.3875	20.603097599999998	0	0
#	0.10971360589492002;0.97235927651908	#	0.5427283219261101;1.04347417762789	-7.49519909709945;-3.6512877831805497	#	-7.6745776816246;-4.450050633298593	#	-8.77437257872627;-4.913683166497	#	-7.76794582203615;-5.43970296656385	-0.01334199453717999;0.96264811452118	#	-0.27818594289052995;0.9690104403911999	#	-0.019527425536689957;1.04967499951069	#	#	#	#	-8.4663990449002;-4.9473452376198	-0.22451246949876008;0.82754299781276	#	0.08365403162691998;0.61914808887908	#	#	#	-0.01823261011443006;0.85526568270088	-8.0218821086737;-6.2575056443063	0.09719534095395005;0.6019711489180499	#	#	#	#	#	#	#	-0.5052093401473001;0.9862932662073001	#	#	#	-0.5193019479183301;1.07753824965433	#	-0.05145429171446003;0.50274098670246	#	#	#	#	-8.317731768067599;-5.8661833429324	-0.30524530946680006;0.6630201299888	#	#	#	-0.26058398638326;0.5826188685612601	-9.4958307829812;-4.6738929011387995	#	#	-0.21667260114795;0.5138675981199501	-10.426075067736;-8.216754694384	-0.3004792925491;0.6032432450831	-10.2193748289434;-6.733116183252489	#	#	-0.18123194384363753;0.4802222698236376	#	#	#	#	-11.571924062509101;-9.1857778316909	#	#	#	#	#	-11.43314985213665;-9.06415414206335	#	-11.49237830965405;-9.59843961734595	#	-11.780437804745599;-8.282700437881699	0.16079429848238502;0.771061610025615	beach	1.0	1.0	1	16.04	349940	349510	0.4	16.04	6	6
