A_0	A_1	A_2	A_3	A_4	A_5	A_6	A_7	A_8	A_9	A_10	A_11	A_12	A_13	A_14	A_15	A_16	A_17	A_18	A_19	A_20	A_21	A_22	A_23	A_24	A_25	A_26	A_27	A_28	A_29	A_30	A_31	A_32	A_33	A_34	A_35	A_36	A_37	A_38	A_39	A_40	A_41	A_42	A_43	A_44	A_45	A_46	A_47	A_48	A_49	A_50	A_51	A_52	A_53	A_54	A_55	A_56	A_57	A_58	A_59	A_60	A_61	A_62	A_63	A_64	A_65	A_66	A_67	A_68	A_69	A_70	A_71	A_72	A_73	A_74	A_75	A_76	A_77	A_78	A_79	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	-0.04579789492308001;0.8168477757010799	#	#	-5.796810124400951;-1.34275415747905	#	#	#	-6.14983724009625;-3.8342233839759996	-0.252569652166125;0.871554540600125	#	#	#	-0.043086271165179935;0.9844150738431799	#	#	#	#	#	#	#	0.07095416793512;0.59698190159088	-4.800444290243844;-0.80070678601129	#	#	#	#	#	#	-0.32504283548812496;0.9368966844221249	#	0.22721363066019995;0.8797216930938001	#	#	#	#	#	#	#	#	#	#	-7.75469164401;-4.6375031906299995	#	#	#	#	#	-7.8312799376542;-3.2507552485858007	#	#	#	#	-0.08685923763814007;0.96284227566014	-8.4059083293102;-6.5162299702098005	#	#	#	#	#	#	#	-10.3241010155085;-7.8968029125915	#	-9.458807259443251;-6.731572000725835	-0.04098503260874309;1.284209381816743	#	#	#	#	-11.282340496379;-8.204538043241001	#	#	#	#	#	-10.667757662024961;-8.88236504996285	#	#	#	city_center	0.26150027784488145	0.7647058823529411	1	23.531176914944	299996	299173	0.225	23.531176914944	13	17
#	-0.06846501988839998;0.6504063722983999	-7.21587120799405;-2.9840100336259496	#	#	-0.44798323201486484;0.7111215512836999	-9.3260446873671;-4.6089375104715	-0.26116440353974996;1.05114131937775	#	-0.079397360663375;0.802607775199375	#	-0.12933965165502004;1.4560739927444848	#	-0.14526772108419;0.93931703198019	#	#	#	#	#	#	#	0.05005237118933997;0.9142407907666601	-8.3844891538191;-6.3501427664409	-0.11979849407920007;0.9881202450632001	#	-0.22243238695270506;1.1280170217967052	-9.0381520258535;-5.9898135085265	#	#	#	#	-0.33375967899924003;0.84075483338124	#	#	#	#	#	-0.50341754032991;0.80611705400282	#	-0.04088680217571006;0.5540625533417101	#	-0.10794186626713997;1.3757752173742395	-10.472594531571;-6.9884090123705995	#	#	#	#	#	-10.4054656176488;-7.5668305990712	-0.4273154149376001;0.9712902198316	-10.733343609141201;-7.2197951008988	#	#	#	#	-0.01768752184979494;0.627628463939795	-12.283146242707;-8.566894828693	#	-12.2874660081175;-8.1449903080825	-0.16465833318584597;0.72678985453949	#	#	-12.0240929320011;-9.4889149133989	-0.5206761142737426;0.7833336212417426	#	-0.18700257969169196;0.5044032017476919	#	#	-11.93653023973755;-9.859699261062449	#	-11.529068997427599;-10.2979480161724	#	-12.034489979349999;-9.47655055705	#	#	#	#	-0.39313562450599604;0.5433304722341961	-10.6661885766661;-8.728797881893898	-0.10875587684640503;0.558787458582245	metro_station	0.5904900000000001	0.9	1	23.097535999999998	299934	299178	0.425	23.097535999999998	9	10
-5.3276970549511;-2.3329467561888997	-0.13260648407062792;0.8881908928346279	#	#	-5.9538496364482505;-2.59805404493175	#	#	#	#	#	-5.2495036439555;-3.4585476012845002	#	#	#	#	#	#	#	#	#	-6.6886752353186;-4.7631552275614	-0.15465148261717998;1.26806481870483	#	-0.03451542720648004;1.1323086348672402	-8.530926553603651;-4.07968420978765	#	#	0.27364911832891;0.91416373262509	#	#	-8.44759043276335;-5.2584285626172	-0.057337211147640066;0.6277962544076401	-9.2837291366437;-4.7740616384563	-0.12682865890639006;0.638947046502635	#	-0.27515848305366014;0.7647130033096601	#	0.06798264924086;0.6219693316011401	#	#	#	#	#	#	#	#	-8.660290566586001;-6.3635611220940005	#	#	#	#	-0.4824167053767501;1.06632645898675	#	0.07604320110909996;1.4346849471247265	-9.6896620980516;-5.795723827355001	#	#	#	#	0.118049124332188;1.6823118640421786	#	#	#	-0.11791606731343002;0.81453593219743	#	-0.221624683443931;1.180392595585931	#	#	#	#	-11.0505721208047;-9.2478592553953	#	-11.724882220832498;-8.101483183110002	-0.36265313542581346;0.9693621645598135	#	0.08934846721511502;0.628894967998885	-10.825437031715499;-10.18102028533835	#	-10.342273767236101;-5.556653215931618	#	metro_station	0.7241964340209961	0.9375	1	30.459687206912	299972	299179	0.35	30.459687206912	15	16
-5.3852731804211;-2.3905228816589004	#	-6.843383046682087;-4.1969938969852	#	#	-0.08878232763698002;1.0565097096389802	#	#	-8.73069858599175;-5.72069797040825	-0.04468788451299993;0.7854345962989999	#	#	-10.08119491637825;-5.9273930907417505	#	#	0.21582768074617997;0.83665489528982	#	-0.420596764651;1.0881781195512001	-10.603314283025497;-4.543947194091	-0.134208714051475;0.7163031327494751	-9.8763196737444;-5.4941017250556	#	#	#	-8.8504132933217;-5.2491190677383	#	#	0.07126623006564003;0.9909795223883601	#	0.12460753261802004;1.26876603066998	-9.6004995439837;-4.615785219856299	#	#	0.41603822330705;0.91513611974495	#	#	-9.5238002298128;-4.73081188483633	#	-11.671090624085;-5.532941897084999	#	#	#	#	#	#	-0.234725569560505;0.9670496839305049	#	#	#	#	-10.6666446217994;-5.916847564360601	-0.04178998942496004;0.86680600033496	-10.2353430948395;-6.665454208620499	-0.13129328384876005;1.1421151093327602	#	-0.470394094453692;0.8959209014762548	#	#	-11.1724744230616;-6.006088354428732	-0.21518052581427005;0.41742525052827006	#	#	#	#	#	#	#	-0.20209398911254;0.54581667834454	#	#	#	#	-10.496964144007501;-8.910481037685	-0.26004906317034754;0.3965781973859475	#	-0.313526365912016;0.549748035342016	#	#	#	#	library	0.512908935546875	0.875	1	28.725039882240004	299836	299181	0.375	28.725039882240004	14	16
#	#	#	#	#	#	#	#	#	#	#	0.018849075302239948;0.96118435301376	#	#	#	#	-8.3087419499044;-5.3851751705756	#	#	-0.134208714051475;0.7163031327494751	#	#	-10.068039866975;-6.786836016365	#	-9.53438091192105;-6.13315858775895	0.26507188073162535;1.10258442670261	#	#	#	#	#	#	#	-0.19269006177193498;0.7888691345559349	#	-0.06715054597511005;0.9122233816844803	#	#	-10.602607351935;-5.532941897084999	-0.17697261754027716;1.05195376818653	#	#	#	-0.3490696558641501;1.03641854017815	#	#	#	#	#	-0.6082909382263201;0.7157834684490401	#	#	#	#	#	#	#	#	#	#	#	#	#	-0.13240372594189753;0.6802400222778975	#	-0.36067780236181995;0.7916651667038199	-10.882836466727;-9.2082059848845	#	#	-0.2845989168307805;0.45253722351758047	-11.5226529236222;-8.458936602863371	#	-11.042097222935;-8.8057674958525	#	#	-0.39698890118949953;0.7000889837374995	-10.177375268099938;-6.890172849214107	-0.390208621114572;0.5289155108711721	#	-0.29819552673377003;0.25022652082241387	library	1.0	1.0	1	30.687581506500116	299995	299181	0.275	30.687581506500116	29	29
#	0.00893189659320398;0.6846710052487961	#	-0.27778431434737;0.83926413298737	-8.147316052644351;-6.37789655893565	-0.004198226500379987;0.6431407510903799	-9.5340746120919;-5.6319040795281	#	#	0.19542917389662495;1.354141803363375	-8.9525376638755;-7.1615816212045	#	#	#	#	#	#	0.15753345231728;1.39735099861872	#	0.35654264478995;1.32379141174005	-10.5860873760742;-6.403061152325801	0.78792341255199;1.37031126052801	#	#	-9.4201391746636;-7.286038892836401	#	#	0.69693542044864;1.61664871277136	#	0.7914219971596601;1.53175984884034	-10.004228237391851;-7.511871075328151	#	-9.853109808883;-7.833855705216999	#	-11.3647523074506;-6.3992199798094	0.584709832696835;1.8445541334831652	#	#	-10.110108717807;-6.386307101473525	0.8479116627098799;1.8174587605901202	#	0.90000072552533;1.49061285339467	#	1.0584277690107449;2.226196391389255	-11.25058131864385;-6.664208880836149	#	#	0.883146801920105;1.4626894343798948	-11.2718526986326;-7.207443467487401	#	#	0.8385670626836601;1.37546469299634	-11.484062655995999;-6.724210807704	0.5112118719529398;1.69857915748706	#	#	-11.80076319973875;-7.15544893222125	#	#	#	-11.2985225126724;-8.3826326913076	0.24821274582926656;1.6568367750047335	#	0.5989967441092325;1.3360457250527675	#	#	#	#	-11.733617894197149;-8.59627747960285	0.16333550348363401;1.448598517424366	-11.690490438369;-8.612687985230998	#	-11.2508726044625;-9.3324180377375	#	-11.2961811012318;-9.4674826583682	0.4328003165527624;0.8824224005392375	-13.02612419418154;-9.557135743445949	#	#	#	home	0.1	1.0	1	2.3333333333333335	299182	299182	0.4875	2.3333333333333335	0	0
#	0.00893189659320398;0.6846710052487961	#	-0.27778431434737;0.83926413298737	-8.147316052644351;-6.37789655893565	-0.004198226500379987;0.6431407510903799	-9.5340746120919;-5.6319040795281	#	#	0.19542917389662495;1.354141803363375	-8.9525376638755;-7.1615816212045	#	#	#	-9.8375164153544;-7.351304316365599	#	#	0.15753345231728;1.39735099861872	#	0.35654264478995;1.32379141174005	#	0.78792341255199;1.37031126052801	#	#	-9.4201391746636;-7.286038892836401	#	#	0.69693542044864;1.61664871277136	#	0.7914219971596601;1.53175984884034	-10.004228237391851;-7.511871075328151	0.5463782805584998;1.7698308976215	#	#	-11.3647523074506;-6.3992199798094	0.584709832696835;1.8445541334831652	#	#	-10.110108717807;-7.879455917673001	0.8479116627098799;1.8174587605901202	#	0.90000072552533;1.49061285339467	#	1.0584277690107449;2.226196391389255	#	#	#	0.883146801920105;1.4626894343798948	-11.2718526986326;-7.207443467487401	#	#	0.8385670626836601;1.37546469299634	-11.484062655995999;-6.724210807704	0.5112118719529398;1.69857915748706	#	#	-11.80076319973875;-7.15544893222125	#	#	#	-11.2985225126724;-8.3826326913076	0.24821274582926656;1.6568367750047335	#	0.5989967441092325;1.3360457250527675	#	#	#	0.3267417503484036;1.4299099848475965	-11.733617894197149;-8.59627747960285	0.16333550348363401;1.448598517424366	-11.690490438369;-8.612687985230998	0.4008608438482265;1.3294180610877735	-11.2508726044625;-9.3324180377375	#	-11.2961811012318;-9.4674826583682	0.4328003165527624;0.8824224005392375	-13.02612419418154;-9.557135743445949	0.16991348537514395;0.932959934570856	#	#	home	0.1	1.0	1	2.3333333333333335	299182	299182	0.5125	2.3333333333333335	0	0
#	#	-7.81937403542279;-3.4573017479972097	-0.15856637149151492;0.8236658839235149	-7.529539526466751;-4.78388858795325	#	-8.033509324323699;-4.9984877989963	#	#	0.07167087979625003;0.86720492390775	#	0.06924686114000989;0.7688684794830087	#	#	#	#	-7.8060615643238;-5.2811629821762	#	#	0.21121805085059997;1.2785270350714	-7.6706374145654;-5.612322923514601	0.29734244550333994;1.16153086508066	-9.2070890350275;-4.2852832591125	#	#	#	#	#	#	#	#	0.18883506250901994;1.3144114702069802	#	0.4469470524491899;1.01259133507881	-9.006036026884999;-3.760755399095	0.1621061647404748;1.2619702368555252	#	#	#	0.3856736293391799;1.13486911406482	#	#	-8.5887971055448;-5.7209837284352	0.42321522830686;1.45243503108114	#	0.3252739983510101;1.4051300232269899	#	#	-9.4779597171446;-4.768406163595401	#	-9.068684988586801;-5.4250050541132	#	#	0.57863369419354;1.0776721185484601	#	0.38581018768864006;1.38500913342736	-9.78821864854525;-7.001030088034749	#	#	#	#	0.37399727777858355;1.0068573488574164	#	#	#	#	-10.967448084071;-8.782414466949001	#	-11.106471065910949;-9.20639165988905	#	#	#	-10.8872363191175;-9.736163579082499	0.35391740166644503;0.916740767857555	#	#	#	0.2522166991764;0.6857658180376	-11.5024646331498;-10.6187425618502	#	office	0.03125	0.5	1	20.310399999999998	299969	299189	0.3875	20.310399999999998	4	8
-5.3276970549511;-2.3329467561888997	#	#	#	-5.9538496364482505;-2.59805404493175	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-6.325521205463503;-4.7631552275614	-0.15465148261717998;1.26806481870483	#	-0.03451542720648004;1.1323086348672402	-8.530926553603651;-4.07968420978765	#	#	#	#	#	-8.44759043276335;-5.2584285626172	#	-9.2837291366437;-4.7740616384563	-0.12682865890639006;0.638947046502635	-8.181530342601999;-3.2859350899979995	-0.27515848305366014;0.7647130033096601	#	#	#	-0.2825345502567201;1.1277157739327202	#	#	#	-0.03360091301668505;0.6195578079746851	#	#	-8.660290566586001;-6.3635611220940005	#	#	#	#	-0.4824167053767501;1.06632645898675	#	0.07604320110909996;1.4346849471247265	-10.2883029869712;-5.4663651051288	#	#	#	#	0.118049124332188;1.6823118640421786	#	#	#	#	#	#	#	#	#	#	-11.0505721208047;-9.2478592553953	#	#	-0.36265313542581346;0.9693621645598135	#	#	-10.825437031715499;-10.18102028533835	#	-10.342273767236101;-5.556653215931618	#	metro_station	0.46266436603796024	0.8571428571428571	1	28.925436797063004	299987	299192	0.275	28.925436797063004	18	21
#	-0.04978889670747605;0.7697244903854761	#	-0.39865760111534493;1.007282686047345	-3.75428606884465;-1.8628376445353498	#	#	-0.12979876893505;0.72757430337105	-6.4574406959497495;-1.97315406457025	-0.015803430583125;0.6932595217771249	#	-0.16996066019907402;0.4534633590772173	#	#	#	#	-6.9178785347699;-3.6620882577901	#	#	#	-7.9981027774682;-3.1511041372518003	#	#	#	#	#	-7.0910941144283;-3.1538452199680997	#	#	#	-6.6637807460423;-3.5651745445577	#	#	#	#	#	#	#	-6.850329662789;-4.754867941451001	-0.2479675232417201;1.16228280094772	-7.6211066476582;-3.9756160535217995	#	#	#	#	-0.24697165277454;0.65871404550854	#	-0.23384407040236005;1.20502039639436	#	#	-7.072764164707401;-4.9255956318926	#	#	#	-7.8890515529981995;-5.3477599666218	#	#	#	-8.213108259764025;-7.338098931199664	0.34580497246134;0.88803849504066	#	0.05250532843005412;0.950758332541946	#	#	-10.550492807466751;-6.74940915247325	#	-9.986463870261499;-8.6089426768585	#	-14.848079961591578;-9.249400152948851	#	#	#	#	#	-11.376280060534599;-8.5501097397454	#	#	#	#	#	grocery_store	0.46266436603796024	0.8571428571428571	1	26.2413513728	299896	299199	0.3125	26.2413513728	12	14
-2.8534009997213;0.4385858989667253	-0.1773688957172319;0.886560764719232	-5.29022233203338;0.1444292447947204	#	#	#	#	#	#	#	#	0.70538686755841;1.1933819220875899	-5.82825907326175;-3.17874806178875	#	#	#	#	#	#	0.41875055190757493;0.969081746896425	#	#	#	#	#	#	-8.7310917491119;-4.299490224722899	#	#	#	#	#	-7.791304671074;-5.098965866185999	0.32635083272926;0.9252683084547401	#	#	-8.0983456998002;-5.110820894099799	#	#	#	-7.7045656484689005;-5.211438458493399	0.20545064047780998;1.05855704740019	-8.665317846509;-5.2364105477909995	0.029309749955090003;1.10929437468057	#	#	#	#	#	#	#	-0.08979596407876;1.23179820284476	#	#	#	-0.24529408412737486;1.1216178380815849	-9.471783659764201;-7.2420328113558	0.33082927912396004;0.9987517470260401	#	0.059209426623425876;1.2701976270505742	#	#	#	0.06575653003459503;1.464259724645405	-10.509378219116751;-6.70829456412325	#	#	#	#	#	#	0.14346384287704778;1.0734147362405826	#	#	#	0.21629372159371346;1.0615832394882865	#	-0.09759512656909602;0.8388709701710961	#	#	tram	0.06754356352880661	0.5833333333333334	1	24.53253376	299921	299200	0.3	24.53253376	7	12
#	#	-2.1520305596311;0.1444292447947204	#	#	-0.17138475823949995;1.0734978909735	#	#	#	#	-5.5910353951225;-2.6061086573375003	#	#	#	#	#	#	#	#	#	#	0.19456550565854;0.68301982976746	#	-0.07446742714656007;0.9041941257625601	#	#	-8.067540976394291;-4.299490224722899	#	#	#	-7.951989266562549;-4.51657804317745	-0.05184119442146007;0.9758590039114601	#	-0.7631165820304162;0.57496246982874	#	#	-8.0983456998002;-5.110820894099799	#	#	-0.46651775631910014;1.0759435357631002	#	#	#	#	#	0.33900147653489804;0.8801310158329726	#	#	#	#	#	#	#	0.11118090468831998;0.66184399363168	#	#	#	-0.3617283647048699;0.5988875865306988	#	#	-10.078640087571898;-6.902402960728099	#	#	#	-10.855349421007752;-7.26254432245225	#	#	0.04689196846275201;0.8799309073458319	#	-0.12404680409725527;0.8123679547321854	-10.1849053888024;-8.280117834758	#	#	#	-10.217171402463851;-8.84564757031615	#	-10.8613972875472;-8.2884994413928	#	#	-0.03908347015717001;0.71962724149117	tram	0.26150027784488145	0.7647058823529411	1	36.8693276565504	299943	299202	0.275	36.8693276565504	13	17
-7.38541616326185;-2.3487906607981497	0.037755401228864005;0.785381649103136	-7.65196400136724;-4.266475061872759	#	-8.3845114699408;-3.9914699683192	#	-8.1566335874172;-5.4313081361028	0.43805545114555006;1.15544924634045	#	0.26789113693437505;0.907777215893625	#	0.58834803817725;1.00903343001275	#	#	#	#	#	#	#	#	-8.749038296096;-6.093148630224	#	#	#	#	#	#	0.21447873029478004;1.1759634409045971	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-9.4190769865918;-5.6161070734682	#	#	#	#	0.15448978173236466;1.216950326519465	#	0.19863799833651996;1.20993745732348	#	0.38405728698430003;1.0035545527297	#	#	#	#	-11.01666214627355;-7.362348255826451	0.1962493852632501;1.76169266940875	#	0.23880177061886593;1.088300955993134	#	#	#	0.069572496811375;1.014507087764625	#	#	#	#	#	#	-11.203098286427599;-9.9719773051724	#	#	#	#	#	#	-0.007996614744496006;0.49492036313449606	#	#	library	0.008416533573215765	0.38461538461538464	1	22.623621120000003	299904	299211	0.25	22.623621120000003	5	13
-5.930267416165775;-3.820329705674225	-0.031495353912872004;0.7448857496488721	#	#	-6.86781140682735;-3.87810260711265	#	-7.6536351734357995;-3.5656469964642	-0.21833949396741506;0.8240569906439998	#	0.05817389235249995;0.5424120061595	#	#	#	#	#	#	-6.078956583607701;-4.2849496962922995	-0.039993498459840016;1.2448852879855417	#	#	#	#	-8.6086136476787;-4.91100492540694	-0.060930468910720015;0.6038207745747199	-7.565248565760401;-4.3640981430196	#	-7.4572927589826;-4.495348326912672	#	#	#	-8.177323836072201;-5.2134396433478	#	-8.9437327589492;-4.0975229101508	#	#	#	#	#	#	-0.22222417359928;0.57104163375728	-9.4517951345744;-5.730017794635429	-0.16543528896198;0.66579659470598	#	#	#	-0.09025072995699496;0.449677282480995	#	-0.25307195133071003;0.58626565430071	#	0.04424579316715993;0.60368804707484	#	#	#	#	#	#	#	-0.45919094038022995;0.77229110981423	#	-0.08770351455345599;0.779870121573456	#	#	-10.8960245353432;-7.443867233416801	-0.2510684238962225;0.7505622425142225	#	#	#	-0.2618361933197425;0.7665409744337425	#	#	#	-0.5013555965073929;0.7931196289021887	-11.2947436770225;-10.0584062895775	-0.5328493100417765;0.7616444321977766	#	-0.340456421656457;0.48684821287865704	#	-0.14826693233069066;0.593187265820316	#	-0.33470627497404004;0.52296670341104	forest_path	1.0	1.0	1	15.696000000000002	299988	299212	0.3875	15.696000000000002	7	7
#	#	-6.30410307538858;-4.090514153411419	#	-6.86781140682735;-3.87810260711265	#	#	-0.21833949396741506;0.8240569906439998	#	0.05817389235249995;0.5424120061595	#	#	-7.41104041325425;-3.73883879928575	#	#	#	-4.2849496962922995;-3.062772081451448	#	-7.77980778457965;-3.5849225440003503	#	#	#	-8.6086136476787;-4.91100492540694	-0.060930468910720015;0.6038207745747199	-7.565248565760401;-6.626139205711194	#	#	#	#	-0.10408319751539999;0.5689512131034	-8.177323836072201;-5.2134396433478	-0.10780241525822007;0.56101834873622	#	#	#	#	#	#	#	-0.22222417359928;0.9976923853390605	#	#	#	#	#	-0.09025072995699496;0.449677282480995	-8.4857230074368;-6.6483394518432	-0.25307195133071003;0.58626565430071	#	#	-10.1525842321402;-6.313707158319801	#	#	#	#	#	#	-0.45919094038022995;0.77229110981423	#	#	#	#	-10.8960245353432;-7.443867233416801	#	#	-0.344986410985649;0.9417965711376489	#	#	#	#	#	-0.5013555965073929;0.7931196289021887	-11.2947436770225;-10.0584062895775	-0.5328493100417765;0.7616444321977766	-11.564586414261449;-9.86057195613855	-0.340456421656457;0.48684821287865704	#	-0.14826693233069066;0.593187265820316	#	-0.33470627497404004;0.52296670341104	forest_path	0.00041152263374485585	0.3333333333333333	1	18.36	299212	299212	0.35	18.36	0	0
#	#	-5.29022233203338;0.1444292447947204	-0.14606463229922495;1.105800006955225	#	-0.17138475823949995;1.756945610853737	-6.1162405727137;-3.0812190473863	0.11377813699924999;0.72618747436075	-6.655372868202001;-3.215372164678	#	-6.62532430114455;-3.1948154325675997	#	-5.82825907326175;-3.2303442669993103	0.20434670305885;1.06059782389915	#	#	#	#	#	#	#	#	#	#	#	#	-8.1607190133371;-4.299490224722899	0.43422453868738997;0.94335153979461	-8.6292762698872;-4.8290808081728	#	-7.951989266562549;-4.51657804317745	#	#	-0.08855961032944493;1.125911937669445	-8.7920302396832;-6.077977932767588	#	-8.0983456998002;-5.110820894099799	#	#	0.15057197180490994;0.8777322952150901	-8.6055159082066;-5.211438458493399	-0.054578823422080036;1.19246925129523	#	-0.5061113550303045;1.10929437468057	#	#	#	#	-9.605050614753;-5.1028235384588	0.0786421596234399;1.34814573579856	-9.162165208714601;-5.4534195611254	#	-9.914302228934751;-6.7099157900040005	0.40166950393106;0.93512437134494	#	-0.24529408412737486;1.3159542685893748	-9.78453209170425;-3.3913182202269554	#	#	#	#	#	-10.6478929767298;-8.166654915970199	0.06575653003459503;1.464259724645405	#	#	#	-0.0035735609356639664;1.193083506995664	#	0.16584285891962408;1.073087339348376	#	0.22819499353705047;0.8535498541269495	-10.5995907296625;-9.0221947525775	#	#	0.26632423247376247;0.7159463164602375	#	#	-10.954245086532499;-10.1045123256675	#	tram	0.048282842081079885	0.5454545454545454	1	27.5955456	299927	299216	0.4375	27.5955456	6	11
