A_0	A_1	A_2	A_3	A_4	A_5	A_6	A_7	A_8	A_9	A_10	A_11	A_12	A_13	A_14	A_15	A_16	A_17	A_18	A_19	A_20	A_21	A_22	A_23	A_24	A_25	A_26	A_27	A_28	A_29	A_30	A_31	A_32	A_33	A_34	A_35	A_36	A_37	A_38	A_39	A_40	A_41	A_42	A_43	A_44	A_45	A_46	A_47	A_48	A_49	A_50	A_51	A_52	A_53	A_54	A_55	A_56	A_57	A_58	A_59	A_60	A_61	A_62	A_63	A_64	A_65	A_66	A_67	A_68	A_69	A_70	A_71	A_72	A_73	A_74	A_75	A_76	A_77	A_78	A_79	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	#	#	-6.29891605813825;-3.1797742469550494	0.4027439297758201;0.88409855413818	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-7.507342933477851;-3.03907046840215	#	#	#	#	0.41790960618262507;0.838556112819375	#	0.41402050355161996;0.9918847609688801	#	#	#	0.17073835314252994;1.29783750652175	-8.4220458559926;-0.9571865164307019	#	#	#	-8.2140488731898;-5.1099440035863	0.24834532578218;1.16707530246782	-8.866178503248001;-5.841019963041401	0.03715346073908493;0.967409820938915	-7.835930695107249;-5.57504287365275	#	-9.3285039429184;-5.128770101561599	#	#	0.56688421974592;1.3630135810760802	-9.1650920269346;-5.4563463793453995	0.17279745089449994;1.2052928938035001	-8.65730284802975;-5.5501773359502495	0.25007995467395994;1.18160182697514	#	-0.024670616009929924;0.9239786634863499	#	#	#	#	#	#	#	#	-10.672098224075249;-8.64138229880475	0.5105824736304789;1.336428268127521	#	#	#	#	-10.9932253986749;-8.926700894425101	#	-11.2457376527475;-9.5830770282525	#	#	-0.17383013674760606;1.049141931695606	-11.3107640117848;-9.5954987810152	#	#	#	residential_area	0.005810451002558458	0.35714285714285715	1	33.897253517061486	4939	3410	0.3125	1287.363049040715	10	28
-3.8393770996867254;0.8569358688267252	#	-3.8849336263023604;-2.06197804349764	#	-4.03864416827615;-1.5370510909638497	#	#	-0.012926514062999994;0.6869698714929999	-4.87800453136475;-1.62228957981525	-0.06581906262899995;0.764303418183	-5.2283151433724;-1.4076089190076	-0.28400900623212005;0.92756492225412	#	0.03428977232690006;0.6051238528870999	#	-0.23717036193868002;0.86652246391668	-5.0213935741962;-0.9018222033238001	0.046183695895039956;0.56923172324096	#	#	-4.4706362129534005;-1.0843768889666	#	#	-0.28787111844372004;0.83851293301772	-4.1738152275065;-2.1730962132935	#	-5.5877039990001;-1.0490666509798996	0.11483327979701;0.59111337760699	#	#	#	#	-5.7285613472827;-1.1615779103691728	0.02748333256687499;0.44339824626512503	#	-0.2969204909654802;0.8229411097334802	-5.463510009419201;-3.5181450196608	-0.39491695420071843;1.32198921574733	-6.6065897324;0.7370706597891918	0.0047596693700199255;0.57767386357198	#	-0.31609072222617995;0.95263162653018	#	#	#	-0.12023222965344502;0.593866109377445	-6.1903663860456;-4.4842245129944	-0.42988238434932;0.84910825280332	-6.3807026848956;-4.5742985821644	#	#	#	-7.94186102415925;-3.90920876380075	-0.3770642204095801;0.7758866220655801	-8.6718465288698;-4.045392615210201	#	#	-0.06961301423403998;0.59830945366804	-8.7015256666064;-5.6084771439136	#	-8.3254789054723;-6.3989088449277	#	#	0.034804299547427475;0.6584611295765725	#	0.02339275464394902;0.657181387630051	#	#	#	-0.16664355315257157;0.9107092673565715	#	#	-9.347549349975;-8.068579638825	#	-10.886723725775692;-8.64524369030685	0.15658540034381996;0.8759807347221801	-9.928308456465501;-8.8562676872345	#	-10.6300262600485;-9.0404568323031	0.089167277967595;0.7324220117564051	city_center	1.0	1.0	1	119.96448000000001	4895	3411	0.55	119.96448000000001	9	9
-3.5582102937113;-0.01895994062869999	0.07122431766548798;0.560056864352512	-1.782123843751703;-0.7268653898952797	#	-4.301122454333342;-1.1564923076294997	#	#	#	#	#	#	#	#	#	-6.8483992184908;-2.1947201614092	0.02689356623516498;1.3273414741944363	#	#	-7.00316768668925;-3.90858021413075	0.17095340332502496;0.687931192556975	-5.9843381826194;-4.777161961620417	#	-5.7032381812708;-3.8657640249292	#	-6.226739411025551;-3.49242342493445	-0.2095480244528551;0.955908314604855	#	-0.13588691535836;0.7838263769643601	#	#	#	#	#	#	#	-0.28123975489489517;1.098589717394895	#	-0.21827003497528003;0.42800677885235305	-7.511295629253;-2.982394489587	#	#	-0.08720298975871998;1.03291249531782	#	#	-6.87910147054375;-5.2641815980762505	#	#	#	#	#	#	#	-8.7873426575875;-4.1597089161925	-0.9603907021835667;0.97318916385136	-7.3929028298954;-5.242579179884601	#	#	0.11610733940590001;0.7422846530641	#	#	-9.783823050572899;-7.128280534687099	#	#	#	#	#	-10.1679650816;-8.267935849319999	-0.026655038467034542;0.8521399957950345	#	#	-10.4996822118346;-8.8288751658454	-0.1859787290124869;0.9131298138424869	#	-0.38809214379825807;0.8876408195682581	#	#	#	#	#	#	grocery_store	0.005944825470179861	0.5686274509803921	1	108.71310212513849	3412	3412	0.35	108.71310212513849	0	0
-3.5582102937113;-0.01895994062869999	0.07122431766548798;0.560056864352512	-4.37277655550472;-0.7268653898952797	#	-4.301122454333342;-1.1564923076294997	0.09635816384708001;0.52791748224092	#	#	#	#	#	#	-6.791437083637501;-2.5774352315425	-0.08582010145013996;0.7133476113341399	-6.8483992184908;-2.1947201614092	0.02689356623516498;1.3273414741944363	#	#	-7.00316768668925;-3.90858021413075	0.17095340332502496;0.687931192556975	-5.9843381826194;-4.777161961620417	#	-5.7032381812708;-3.8657640249292	#	-6.226739411025551;-3.49242342493445	-0.2095480244528551;0.955908314604855	#	-0.28700246068767465;0.7838263769643601	#	#	#	#	#	#	#	#	#	-0.21827003497528003;0.42800677885235305	-7.511295629253;-2.982394489587	-0.08193926986993011;0.8215023440639302	-8.1280353726114;-3.979718489628599	-0.08720298975871998;1.03291249531782	#	-0.1917634829907;0.9957978279027	-6.87910147054375;-5.2641815980762505	#	#	#	-7.8003392811506;-4.3810743724094	#	#	#	-8.7873426575875;-4.1597089161925	-0.9603907021835667;0.97318916385136	-7.3929028298954;-5.242579179884601	#	#	0.11610733940590001;0.7422846530641	-9.4368331280678;-6.0123865493722	#	-9.783823050572899;-9.415514585465402	-0.06326188999441645;0.5695981810844164	#	#	#	#	-10.1679650816;-8.267935849319999	-0.026655038467034542;0.8521399957950345	-10.386496914457451;-8.04453857680255	#	-10.4996822118346;-8.8288751658454	#	#	#	#	#	#	#	#	#	grocery_store	0.007204491900081343	0.5909090909090909	1	112.091174109443	3412	3412	0.4375	112.091174109443	0	0
-4.11159425598065;-2.213474828313875	-0.046592330494267975;0.6866564895362679	#	-0.333699569317755;0.956683981913755	-6.28779118762035;-2.0777930818996495	#	#	-0.08918135737559996;0.7506943052916	-6.728889712567749;-3.2274604250522496	#	#	0.017378550969049944;0.77461225627295	-6.171396594518249;-4.42559582722175	-0.2481540619868599;0.85545849376286	-7.7991879043124;-4.9942306644276	#	-6.4554501896975;-4.7943327014425	-0.03323100292247999;0.9547486042864799	-8.5429799465781;-3.4541027694818998	#	-8.50326126860482;-3.5265438693117996	#	#	#	-7.06565184984135;-4.5980983989786495	#	-7.988203896089599;-4.6803785789565	#	-8.6532590674917;-4.174457273328301	#	-7.8581811635820005;-5.163740988378	#	#	#	#	#	-7.3409179217518;-4.7702570424282	#	#	#	-9.403159180874301;-5.191989011785699	#	#	#	#	-0.09334262737860494;0.7600919729266049	#	0.01660990885408492;0.676089456135915	-9.7069412069038;-5.2554453823162	#	#	#	#	#	#	#	-11.807333597770855;-7.40641873275375	-0.03934094745712996;0.56596378907913	#	#	-10.4320545093682;-7.412025765811801	#	#	#	-11.063705491537752;-7.47090039298225	0.1164871107393679;1.192007215200632	#	#	#	#	#	#	#	-0.135345441895369;1.252952194709369	-11.49174215858355;-9.039623792016451	#	-11.16271294662325;-9.55465179277675	#	-9.8505699176017;-8.864879914998301	#	metro_station	0.8337362106376808	0.9642857142857143	1	87.5466227245868	4926	3418	0.4	87.5466227245868	27	28
-4.11159425598065;-2.213474828313875	-0.046592330494267975;0.6866564895362679	#	-0.333699569317755;0.956683981913755	-6.28779118762035;-2.0777930818996495	#	#	-0.08918135737559996;0.7506943052916	-6.728889712567749;-3.2274604250522496	#	#	#	#	-0.2481540619868599;0.85545849376286	-7.7991879043124;-4.9942306644276	#	-6.4554501896975;-4.7943327014425	-0.03323100292247999;0.9547486042864799	#	#	-8.50326126860482;-3.5265438693117996	#	#	#	-7.06565184984135;-4.5980983989786495	#	-7.988203896089599;-4.6803785789565	#	-8.6532590674917;-4.174457273328301	#	#	#	#	#	#	#	-7.3409179217518;-4.7702570424282	#	#	-0.45448023896929013;1.15408653705929	-9.403159180874301;-5.191989011785699	#	-8.4119387725864;-6.6663132386936	#	#	-0.09334262737860494;0.7600919729266049	#	0.01660990885408492;0.676089456135915	#	#	#	0.021326900089749967;0.5375746215442501	#	#	#	#	-11.807333597770855;-5.753671811001952	#	#	#	-10.4320545093682;-7.412025765811801	#	#	-0.2821917824582876;0.7572362675902875	-11.063705491537752;-7.47090039298225	0.1164871107393679;1.192007215200632	#	#	#	#	#	#	#	-0.135345441895369;1.252952194709369	-11.49174215858355;-9.039623792016451	#	-11.16271294662325;-9.55465179277675	#	-9.8505699176017;-8.864879914998301	#	metro_station	1.0	1.0	1	87.50931187885473	4926	3418	0.375	87.50931187885473	26	26
#	0.06695762378926001;0.8577161551947401	#	#	#	#	-6.9034946672677;-5.1072574379923	0.45325177147629997;1.2581326148657	-7.29082112832825;-5.15002788922175	#	-8.2286770807596;-4.8855591344404	#	#	#	#	0.917250648238155;1.4518518607618451	-9.2164883684172;-4.4324700022428	#	#	0.8281465362809248;1.278417513999075	-7.9008691377452;-5.012815965045601	#	#	#	#	#	#	#	#	#	#	#	-9.3430357832993;-4.7524425893273	#	-8.0702442632072;-4.4335163612728	#	#	#	-8.985920376683001;-5.132974630997	#	#	0.76180628317787;1.9211560156621301	-9.1861630542386;-6.2560059080614	#	-8.65955921107245;-6.42184122024795	0.64251970895491;1.34301254256651	#	#	#	#	-9.151760356403;-6.874460397357	0.5902944624355;1.6227899053445	#	#	#	#	#	#	-9.7409925596325;-8.781710115383623	0.4834412820690699;1.65828058099093	#	#	#	#	-11.377809395972502;-7.7329346583075	0.2207410861326331;1.392289771349367	-11.4070377379485;-8.0344858506515	#	#	-0.39595678788122174;1.3277549351649776	-11.540667546942501;-9.247657493129	#	#	-0.13990875742807302;0.9482164172080729	#	#	#	#	#	#	city_center	0.0	0.0	1	57.61152	3425	3425	0.325	57.61152	0	9
-7.5348970489317;-2.9066465872083	0.047852120859411984;0.637326662452588	-8.08966814763405;-3.8578069732659497	#	#	#	-8.2650264786197;-3.9912206572403006	-0.16346720800844988;0.90387477996445	#	#	#	-0.0033730908028500872;0.58558645776685	#	0.17773126767455005;0.84370436166145	#	-0.20642527441965508;0.983493553455655	-8.9014287791779;-6.9745324928020995	#	#	-0.14202215665297502;1.2553757169907411	-10.637609669541199;-6.122597237558799	0.09540621204147004;0.90323451729853	#	#	#	-0.2308183399787801;1.0271345339247802	#	0.17022668109353;0.77789439209247	-10.608752485084949;-7.1478601895950495	0.093664611130575;1.019086925731425	#	-0.035482617377680103;0.8454032669076801	#	-0.10668660955697001;0.8582359902229699	#	0.059078234944304975;0.639006563877695	#	#	#	-0.010825925997740071;0.8265102039897401	#	#	-11.224429395026199;-9.609102550574047	#	#	0.09747880093575001;0.96833043390025	#	#	#	#	#	#	#	0.06643134151479996;0.5826779873992001	#	#	#	-0.10419799396001;0.5845970510640099	#	#	#	#	-12.172274406963199;-8.7201171050368	#	#	#	#	-0.409185830307129;0.600493570759929	#	#	#	#	#	-0.20158061639311053;0.4175250864171105	#	#	#	#	-11.9115108708477;-10.2460346595523	#	office	0.512908935546875	0.875	1	87.5494008923097	4823	3426	0.35	87.5494008923097	21	24
#	#	#	#	#	#	#	-0.24573844976770004;0.9090905863997001	#	#	-8.7382526165509;-3.3916908711210496	#	#	#	#	#	#	-0.08941752668320002;1.4291634594949743	-9.45567692185485;-4.71064279726515	#	#	#	-6.422336180904701;-4.6504861015753	0.12867676910739995;0.6826361386786	#	#	#	#	#	#	-7.771778097833151;-4.35575302366665	#	#	0.15834854389217;0.8497810657800051	-8.3769246904264;-3.3520030583614004	#	#	#	#	#	#	#	#	#	-8.82640401165645;-7.583508756180465	#	#	-0.3868844294646251;1.111932723448625	-6.971026510765;-5.4486324107094	-0.21687890555808004;1.0246567064174001	-8.2758390982336;-4.2417648850664005	#	#	#	#	#	-7.297509634571732;-4.52695064371505	#	#	0.034244587001967974;0.925686982150016	-9.2992459730856;-5.9668004629544	-0.6052201438138745;0.9377981118003894	-9.0817875403754;-5.953269985504599	#	#	#	#	-0.17409647136352902;0.835582929703529	#	0.125848929271619;0.6835307703937845	#	#	#	#	#	#	#	#	#	#	home	2.4485192702139338e-08	0.047619047619047616	1	71.88218064133947	3427	3427	0.2625	71.88218064133947	0	0
-6.317775565596179;0.17548559442185008	#	#	#	#	#	#	#	-4.87800453136475;-2.7793800377324995	-0.0002460968699999899;1.106583877546	#	#	-5.70920247117925;-3.24100138638075	#	#	#	-5.4035706418281;-1.5954061690933998	0.0011878145171599908;0.64046873682884	#	0.09337584266249999;1.0939780153695	-4.4706362129534005;-2.3842257858795994	-0.12573891999131004;1.0202500711873101	#	0.2922718062643999;0.8462311758356	#	#	-5.0930428696799;0.2486227246328605	#	-6.63113380725985;-3.0345202452801505	#	#	#	#	-0.06481352620235503;0.717106511550355	#	#	-5.594795131777801;-3.7189074630822	#	-7.672627048887;-3.4141080668129997	-0.21173685348480004;1.1103728254428	#	#	#	#	#	0.03678209384439507;0.890216694149605	-8.487241753984001;-4.221887071356	#	#	#	#	#	#	#	#	0.20264037380198502;0.764689780780015	-9.4165213147332;-5.9480199949868	-0.014417737782190021;0.54914184451019	#	-0.3144049637342521;0.8785087859402521	#	0.023049059573710173;1.2479395197262897	-9.4691227598651;-7.3260313899724	#	#	-0.21592905878853802;0.821179613370538	#	-0.03622459384731552;0.6547058654236185	#	#	#	-0.18374849338918547;1.5642857658340095	#	-0.008742511024666;1.597174457960295	#	#	#	-0.317210698166352;0.9487527289083519	-10.841890285336898;-9.1005072904915	#	city_center	0.12620105251171496	0.6610169491525424	1	101.79834134731834	4931	3428	0.375	101.79834134731834	39	59
-6.317775565596179;0.17548559442185008	#	#	#	#	-0.08203887538841997;0.76448132607642	#	#	-4.87800453136475;-2.7793800377324995	-0.0002460968699999899;1.106583877546	#	#	-5.70920247117925;-3.24100138638075	#	#	#	-5.4035706418281;-1.5954061690933998	0.0011878145171599908;0.64046873682884	#	0.09337584266249999;1.0939780153695	-4.4706362129534005;-2.3842257858795994	-0.12573891999131004;1.0202500711873101	#	0.2922718062643999;0.8462311758356	#	-0.1534977434514201;0.80846621894542	-5.0930428696799;0.2486227246328605	#	-6.63113380725985;-3.0345202452801505	#	#	#	#	#	#	#	-5.594795131777801;-3.7189074630822	#	#	-0.21173685348480004;1.1103728254428	-7.3581022820473;-5.032530696132699	#	#	#	#	#	-8.487241753984001;-4.221887071356	-0.2444031686586251;1.254413984254625	#	#	#	#	#	#	#	0.20264037380198502;0.764689780780015	#	-0.014417737782190021;0.54914184451019	#	-0.3144049637342521;0.8785087859402521	#	0.03325648007498161;1.2377320992250183	-9.4691227598651;-7.3260313899724	#	#	-0.21592905878853802;0.821179613370538	#	-0.03622459384731552;0.6547058654236185	#	#	#	-0.18374849338918547;1.5642857658340095	-10.6018748378825;-9.195008155617499	-0.008742511024666;1.597174457960295	#	#	#	-0.317210698166352;0.9487527289083519	-10.841890285336898;-9.1005072904915	#	city_center	0.095367431640625	0.625	1	93.84487815161536	4895	3428	0.3875	93.84487815161536	20	32
#	#	-5.73779783923405;-1.5059366648659496	-0.021757323417984975;0.921956020019985	#	#	-7.3074157324062;-2.7239138370138005	0.08552686392950004;0.9603973458745	#	-0.04057555410562508;1.1527255120616249	-6.73301136909475;-4.64356265264525	0.28984571723673;0.91246009715327	#	0.29460477464076995;1.60752315992923	-8.3534079555344;-4.2734701520656	0.19254455773331502;1.2789921831846849	#	#	-8.85178669823355;-4.24428979464645	#	#	0.51629758120373;1.2114056578202699	-8.715534069795;-5.434330219185	0.4559729101211599;1.2315160275208399	-8.5050722395275;-5.1705405491725	0.261935282015485;1.353394393196515	#	0.22400701717278004;1.24226101938722	#	#	#	#	#	#	-7.776598660115001;-6.028171784185	#	-8.518952951157;-4.697700292702999	0.10941713508314;1.68614846180086	#	0.6526685620958299;1.29168824024417	#	0.41689419564345;1.61999297463655	#	0.730397424154535;1.4627268992054652	#	#	#	0.74868207376368;2.02767271091632	-9.3947791224;-6.16905751038	#	-10.2183680799838;-5.5987024487762005	0.9827722744954901;1.78811871996451	#	#	#	#	#	#	-10.2505821784136;-7.820329767726401	0.6284163113674599;1.8936278640525401	#	0.5130924521924387;1.7583977533475614	#	#	#	#	#	#	#	0.21047615911901996;0.96651322614298	-10.9640315526748;-9.029412867845199	#	-11.2145156598875;-8.8697378561125	0.333030906646186;1.158505177059814	#	#	#	#	#	#	train	0.0	0.0	1	21.0	3429	3429	0.425	21.0	0	1
-6.073892835365675;-4.236205152034326	0.047852120859411984;0.637326662452588	#	#	#	#	#	#	#	-0.003003500586499952;0.7934007791665	#	-0.06863619573376006;0.8736990819777601	#	#	-8.1615956822736;-5.547885526926399	#	-8.9014287791779;-6.9745324928020995	0.011881022060199975;1.2106464508126966	#	#	-10.1702924673338;-6.3856496934662	0.008206821095569972;0.77178714204875	-10.0245127443499;-6.152692200630101	#	#	#	#	0.17022668109353;0.77789439209247	-9.23418848795515;-6.04473872544485	#	-10.16744883322295;-7.5137614852956105	#	-11.1319096533425;-6.0837743941774995	0.22213463673736494;0.870961902106635	#	0.059078234944304975;0.639006563877695	#	#	#	#	#	-0.18596642130354002;1.4327482995235399	-11.0460405799024;-8.053539664657599	#	#	#	#	#	-10.1584777882082;-7.513386066351801	#	#	0.44745567004802994;1.12890266236797	#	0.34210102104605994;0.8755558884599399	-12.2206513483832;-8.0503266938168	#	#	#	-11.694411652978099;-8.9879941956219	#	-11.1090446864286;-9.338683009171401	-0.0906305302449324;1.0321857248949324	#	#	#	#	-12.1545271680485;-10.000936697209001	-0.24873573777603453;0.6300592964860345	#	#	#	#	-11.5257132671575;-9.6925233478425	#	#	#	#	#	#	#	office	0.401877572016461	0.8333333333333334	1	128.74524916299265	4972	3432	0.35	128.74524916299265	35	42
-3.5582102937113;-0.01895994062869999	0.07122431766548798;0.560056864352512	-4.37277655550472;-0.7268653898952797	#	-4.301122454333342;-1.1564923076294997	-0.07999529611768003;0.81632021131568	#	#	#	#	#	#	-6.001097946891;-2.870696571049	-0.08582010145013996;0.7133476113341399	#	#	-5.8696883639738;-3.3447897818262	#	-7.00316768668925;-3.90858021413075	#	-5.9843381826194;-4.777161961620417	#	-5.7032381812708;-3.8657640249292	#	-6.226739411025551;-3.49242342493445	-0.2095480244528551;0.955908314604855	#	-0.13588691535836;0.7838263769643601	#	#	#	#	-7.4325413152081;-2.6536399365318997	-0.04921879588907507;0.865794014247075	#	#	#	-0.21827003497528003;0.8897033297452801	#	#	-8.342830383203001;-3.9431003557969992	-0.08720298975871998;1.03291249531782	#	#	-6.87910147054375;-5.2641815980762505	-0.05777149546895999;1.3010165077511382	#	#	#	#	#	#	#	-0.9603907021835667;0.97318916385136	-7.3929028298954;-5.242579179884601	-0.25373890542436994;1.12015964496637	#	0.11610733940590001;0.7422846530641	#	#	#	#	#	-0.0011249833854950486;0.8682148402914951	#	#	-10.1679650816;-8.267935849319999	-0.026655038467034542;0.8521399957950345	-10.8972778728021;-7.6273737787178995	-0.10805481512317544;0.8180905919811754	-10.4996822118346;-8.8288751658454	#	#	#	#	#	#	#	#	-0.054169370772220005;0.7954535662791951	grocery_store	0.025480396799999996	0.48	1	41.60342655280251	4974	3433	0.4	41.60342655280251	60	125
#	#	#	#	#	#	-6.1465211061236;-1.6868976403364	#	-5.097430659164;-3.1317159714360003	#	#	#	#	0.056608844291780036;1.31244382152422	-6.884684249599601;-3.6334838124604003	0.005360975086365016;1.264260604577635	-6.6143159387175;-4.9531984504625	#	#	0.04090856392472497;1.024834033753275	-6.8197690963349995;-5.159838055165	#	-6.975862502244;-4.350899421755999	0.020838296882319973;1.11029172370568	#	#	#	#	#	0.43972838210501003;1.01180763113099	-7.81603635776305;-3.70701509057695	#	#	#	#	#	-8.351157296420801;-3.3487901798991997	#	#	#	#	#	#	#	-8.46728225531815;-5.30203930528185	#	#	#	#	#	#	#	-8.48977551938;-5.84541338144	#	#	0.05505150296586003;1.13751702751614	-9.04050985929835;-6.37719634592165	#	-9.6098828742281;-6.903465416871901	0.18307970267883206;0.9783555357951681	-9.9748509329576;-7.6837946447424	#	-9.967679104736801;-8.0258406224032	#	#	#	#	#	#	0.000812728455431011;1.1726701823425691	-10.4566830239379;-8.8298445844221	0.05261843949452799;0.962225509443472	-10.277437807624999;-9.168997391295001	#	#	#	-10.640242304667101;-8.9964464585129	0.0023701621701279763;0.921494294155872	#	#	tram	0.018191445443034637	0.44871794871794873	1	53.987053856299795	4986	3437	0.3375	654.8906517523892	35	78
#	#	-3.6323303140948004;-1.0281080529452	-0.08034552987424998;0.8826272695522499	-6.124045971280649;-1.79201893495935	#	-6.1465211061236;-1.6868976403364	#	-5.097430659164;-3.1317159714360003	#	#	#	#	0.056608844291780036;1.3500999823696764	#	0.005360975086365016;1.264260604577635	#	0.17588033896580002;0.9507663054042	#	#	#	#	-6.975862502244;-4.350899421755999	#	#	#	-7.0096901808914005;-4.4355376551486	#	#	0.43972838210501003;1.01180763113099	-7.81603635776305;-3.70701509057695	0.39747018399477996;1.06629094798922	-7.0952561546607;-4.6048427601393	#	-7.775399996971601;-3.8589237948884	#	-8.351157296420801;-3.3487901798991997	#	#	0.2356028318239099;0.9627631552340901	-8.475469481536901;-7.209546649800861	0.18144535045018;1.10017532713582	#	#	-8.46728225531815;-5.30203930528185	#	-9.4478692236544;-4.5919269695856	0.031539016439779965;0.91084507948222	#	0.045383331743399924;0.9060637223706001	-8.6909408085944;-6.330476182492981	#	-8.48977551938;-5.84541338144	0.32593319469957993;0.89380450517242	#	#	#	0.10380940010441003;1.8077900362738286	-9.6098828742281;-6.903465416871901	0.18307970267883206;0.9783555357951681	-9.9748509329576;-7.6837946447424	0.10336821163832555;0.9812063747476744	#	#	#	#	#	#	-10.99561014154715;-7.858269726952851	#	-10.4566830239379;-8.8298445844221	0.05261843949452799;0.962225509443472	#	#	-11.278353056081851;-8.24437609405815	#	#	0.0023701621701279763;0.921494294155872	-10.563448830701699;-9.5777588280983	#	tram	0.2373046875	0.75	1	103.25	4038	3437	0.4625	103.25	3	4
