A_0	A_1	A_2	A_3	A_4	A_5	A_6	A_7	A_8	A_9	A_10	A_11	A_12	A_13	A_14	A_15	A_16	A_17	A_18	A_19	A_20	A_21	A_22	A_23	A_24	A_25	A_26	A_27	A_28	A_29	A_30	A_31	A_32	A_33	A_34	A_35	A_36	A_37	A_38	A_39	A_40	A_41	A_42	A_43	A_44	A_45	A_46	A_47	A_48	A_49	A_50	A_51	A_52	A_53	A_54	A_55	A_56	A_57	A_58	A_59	A_60	A_61	A_62	A_63	A_64	A_65	A_66	A_67	A_68	A_69	A_70	A_71	A_72	A_73	A_74	A_75	A_76	A_77	A_78	A_79	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-5.19437792950125;-4.6095409173255515	#	#	#	#	-0.28202584781808;0.94625836607208	#	0.13669741253405004;0.6791171113399499	#	#	#	#	-6.365904793578499;-3.8375036823215	#	#	#	#	#	-7.6927443942555005;-2.8789416591645	#	#	-0.04708613934757;1.2116230804715702	-6.8639302310311;-3.5171023034088993	#	#	0.205897093672205;0.7053783818397951	#	#	#	#	#	#	#	#	#	#	-7.5994516102284;-3.7087216307116	#	-7.984633372518;-2.6828645079660003	#	#	#	#	#	#	#	#	#	#	0.40601145939032;1.0543777397285201	#	#	#	#	#	#	#	#	-8.098754676177;-6.441764396163	#	#	#	#	0.40617239112762243;0.9164370702423774	-10.595788800657306;-6.87893412681275	0.09466527292083804;1.306916583731256	#	#	-10.808872554498999;-8.157598964701	#	-10.5526540752348;-8.618035390405199	#	-11.0223662856675;-8.507059187072501	#	#	#	#	#	#	#	cafe/restaurant	1.0	1.0	1	29.2	29488	27744	0.225	29.2	5	5
#	#	-4.8044665099511;-3.10957994808861	#	-6.7738803365111;-2.2588099042888996	#	-5.7684608727703;-4.9196666361551635	0.12949913471324997;0.74190847207475	#	#	#	#	-6.8912848304955;-4.1220836134045	#	#	#	#	-0.25007453059088003;0.83476582242288	#	#	#	-0.18520706351150001;0.7541281751594999	#	-0.25664219882896006;1.0913256004609602	-6.7867880412894;-4.06017330561345	#	#	#	-8.7904787430072;-4.9902832812927995	-0.6709775810301262;0.8907140803388718	#	#	-8.909686176980301;-3.9961678580597	#	#	#	-9.413424062125001;-4.202624982414999	#	-8.829070390475;-4.435360329605	#	-9.2277697178366;-5.572499269223152	-0.5738383290209099;0.97925282204291	-9.579354672932201;-5.2776346072677995	-0.3269304126194751;0.761667455699475	#	-0.15099374891309;0.58052162277709	#	#	-9.6455845791046;-4.9360310255554	#	#	#	-9.65002630528775;-5.48515593803225	-0.15976272828722005;0.7522730127752201	-10.248621809195999;-5.687329218264	-0.13295807381156996;0.40827468846356996	-10.19402564853595;-7.035211946624051	#	-10.279953776168801;-7.407837290811201	#	#	#	#	-0.23755511338222252;0.23996075235621317	#	-0.09212043220186297;0.464845336179863	#	#	-11.34923307556415;-9.053230796984499	-0.4693731350957695;0.6835833921157695	-11.424206960121198;-9.831359259299	#	-11.9398260518225;-8.998195716177499	0.48262391551374;0.5228381249018665	-11.16438132668005;-9.959102807519951	-0.36916457545731096;0.6739586593913109	#	-0.13343672479072;0.38682221784272	#	#	park	0.01644634819433141	0.696969696969697	1	39.448487118339614	27745	27745	0.45	39.448487118339614	0	0
#	#	-4.8044665099511;-3.10957994808861	#	-6.7738803365111;-2.2588099042888996	0.05258995882340001;0.5505430185086	-5.7684608727703;-4.9196666361551635	0.12949913471324997;0.74190847207475	-7.18680031757175;-4.0926134516709025	#	#	#	#	0.29202707059025007;0.76772213772375	-7.7921596856556;-4.463766793177999	#	#	#	#	#	#	-0.18520706351150001;0.7541281751594999	#	-0.25664219882896006;1.0913256004609602	#	#	-7.2417061262087;-4.788771937196801	-0.10433833768994005;1.11099708430794	#	-0.6709775810301262;0.8907140803388718	-8.77386271525722;-5.8296033827087	#	#	-0.25060155998540995;0.98050658456141	-7.5244234364252;-5.2864370352348	#	#	-0.23237564035060002;0.6199115632806	#	#	-7.332603378365243;-5.833692268123399	#	#	-0.3269304126194751;0.761667455699475	#	#	#	#	-9.6455845791046;-4.9360310255554	#	#	#	-9.65002630528775;-5.48515593803225	#	-10.464568131024599;-5.687329218264	#	#	-0.32999459917235;0.81799714253435	#	#	#	#	-10.6435488905329;-7.284503545119046	-0.23755511338222252;0.23996075235621317	#	#	-10.323881394341697;-9.146546879532	#	-11.547124069798999;-9.053230796984499	#	-11.424206960121198;-9.831359259299	#	#	#	#	#	#	-0.13343672479072;0.38682221784272	#	#	park	0.191817969083786	0.71875	1	44.91296752563876	29987	27745	0.3625	44.91296752563876	23	32
-2.735946624595675;0.13339646072602518	#	-3.49598143294547;-1.4777091805545297	#	#	#	#	#	#	-0.041418289221875015;1.15022997208225	#	0.07626902812753997;0.51378183563646	-7.701428647526528;-2.01087499318575	#	#	-0.25724753851966004;0.9154260889516601	-5.5034021264393;-2.6462800466407	-0.02056727720739998;0.95075364360956	#	-0.1739658851403751;0.743252773174375	-7.730535002857801;-3.2819198125221996	#	-7.1175651997355;-3.5082409640645	#	-6.779241008260099;-3.3867876143918503	#	-4.64519453903565;-3.4885488866837995	#	-5.4258004560612365;-2.5095757194187005	#	-6.44284644763135;-4.624099329368651	0.12278881363509991;0.8568603838729001	#	#	#	-0.40656785248371513;1.0532517341417151	#	#	#	#	#	#	#	#	-7.8127308217791995;-5.745633385020801	#	-6.9468224106748;-4.1579366566488005	#	#	#	-7.368537057491;-3.7059166193906004	-0.13425268997578;0.73304348206778	#	#	-11.512100552983984;-2.5827693241752905	#	-8.58061591637215;-4.64932243636955	#	-8.2665871577394;-6.8305289150606	0.509099405226764;1.195928533827236	#	-0.06117198141681934;1.4291114117688193	-9.713162630931;-5.937365581949	#	#	0.09020363726166702;1.400313812380991	-9.696318184070499;-6.913734472453499	#	#	0.1260220744998195;1.122849275888173	-9.7543119756591;-6.544603703100901	#	#	#	#	0.031091389786148005;1.2391430091705327	-9.4227046391425;-7.34353637760125	#	#	#	bus	0.1	1.0	1	37.1536	27748	27748	0.4125	37.1536	0	0
-5.152958945795925;-2.213474828313875	#	#	#	#	-0.24256239160198;0.9027296456739801	-5.7034703368994;-2.546737618214719	-0.08918135737559996;0.8095868276314999	-6.51483159366375;-2.52197363421625	#	-6.4258733268432495;-3.7394392628367497	0.027946931954599963;0.72933134387714	-7.285097084000499;-3.3118953377394997	-0.21434327023021998;1.04149170700222	#	-0.05628302901875498;0.816749454464765	#	#	-6.298344674770149;-4.16651774922985	#	-8.50326126860482;-4.6174450443732	-0.06647338826907995;0.83528844085508	#	0.03157875128155996;0.9855831158778401	#	#	#	0.10262089118770001;0.5953244406463	#	#	#	0.2509168065075;0.6587343455285	#	#	#	#	#	-0.04546364185987001;0.65767330113587	#	-0.38922057532991017;1.08713523280591	-9.091214145453701;-5.4604677320937	-0.25196739615259994;0.9483848815824903	#	-0.23522936467258504;0.813783126616585	#	#	-7.3384790335296;-4.916722990794799	0.01660990885408492;1.548693913219834	-11.364992729281646;-6.487297583085001	-0.004018405048719975;1.24396816136072	#	#	-8.67188821258725;-6.22585323499275	#	#	#	#	#	-9.4649571257453;-7.4213357803947	#	#	-0.12659182669366098;0.975809587443661	#	#	-11.063705491537752;-7.47090039298225	-0.09453839225478594;0.6352788214867859	-10.594129373742;-9.074105987918	-0.1876980501544505;0.9902612510904505	#	#	-11.1317267897579;-8.9284883374454	-0.264230240380296;0.948579186218296	#	#	#	#	-11.350903786480007;-9.9851253470922	-0.11229189917496005;0.74635472114232	-9.8505699176017;-8.864879914998301	-0.8703428155503629;0.802721140978935	metro_station	1.0	1.0	1	41.13515714133374	29807	27752	0.475	41.13515714133374	24	24
#	-0.17705266269049597;0.63087126526872	#	#	#	0.25017186714223993;0.71492805618176	-8.2313875898624;-3.7632820452116	#	#	#	#	#	-6.547808411920396;-5.0341249238025	#	-9.200877248248801;-5.86168723016372	#	#	-0.26961786572612007;1.06706042638012	#	#	-8.9265350794358;-5.9399982789173995	#	#	#	#	-0.009384144135985095;1.4205824782574403	#	#	#	-0.2943175609226549;0.9339702384566548	#	#	-10.513853419391602;-6.5013831842337	-0.081582950957375;1.1661617901373749	-9.202401380192999;-5.3558622531469995	-0.2750800829401651;0.7736573697417932	#	#	#	#	#	#	#	0.09601153603787499;0.5908287489101249	-9.6709394143932;-7.906367878995788	#	#	#	#	#	-9.291012628611801;-5.7358779711878	-0.4795153887109401;1.2717933132274	-11.07813734292375;-6.802441862672	-0.12000273404470002;0.8200072131218601	#	#	-10.04543979575525;-7.2582512352447495	#	#	-0.319786853727676;0.728531289925676	-11.579442732929799;-8.3511361449902	-0.13455921057295944;0.5391305425109594	-11.4304606780597;-7.7086035869203	-0.17048759338850752;0.49531187281523503	#	-0.513227388494102;0.31114332639902276	#	#	#	#	#	#	-10.401432019904998;-9.232017866245	-0.178718607081781;0.8448639844948135	-10.6131951779566;-9.4494779870434	#	#	-0.218412790754592;0.35387204614219203	-11.248691493465001;-9.549225971735	-0.45466874586057004;0.63391618824357	library	0.7514188428254499	0.9444444444444444	1	40.689578299064316	29894	27761	0.4	40.689578299064316	17	18
#	#	-2.5895487303342097;-0.17759305285942373	#	#	0.21974908575250002;1.121510626679158	#	#	#	-0.13481618718837501;1.023896442278375	#	#	#	-0.07695240993557995;1.3311049887795798	-6.5817443612552005;-2.6293046141448	#	-6.290982315044;-3.6331943338359993	0.4003790196422753;1.03377795781424	-6.924871408426;-4.174126988374001	#	#	#	#	#	-6.151647744898902;-4.78409348891155	0.38968914874762384;1.02261760397512	#	#	#	#	-8.180521392340978;-5.399742525908599	#	-7.612923890632901;-4.9878935558671	-0.12960127418765505;0.985050694523655	#	#	-7.4257791581806;-5.4109368473594	-0.006627711810769987;0.90958103209277	#	#	#	-0.49468559475807006;0.97090746328807	#	#	-8.0377632994018;-6.2290530422382	#	#	#	-9.787083136314541;-5.8000149452602	-0.3051652781771601;1.28709344448316	-9.1220301614358;-5.1530216613842	0.1867432289473;0.8062404946927	-9.294031770427999;-5.770287346377749	#	#	-0.21460209240692996;1.32582961560693	#	#	#	#	-10.1160188906114;-8.270958032064142	#	#	#	#	#	#	#	#	0.07820933270162655;1.0799584465083734	#	#	-10.1205596586325;-8.3726343867275	#	-10.56435499892075;-9.10970851027925	0.16254594943584455;0.6841075668601555	-10.24813762503705;-9.068892778882951	#	#	#	tram	0.708245596707819	0.9333333333333333	1	57.33427816665686	29954	27762	0.3625	57.33427816665686	28	30
#	#	-2.5895487303342097;-0.17759305285942373	#	#	0.21974908575250002;1.121510626679158	#	#	#	-0.13481618718837501;1.023896442278375	#	#	#	-0.07695240993557995;1.3311049887795798	-6.5817443612552005;-2.6293046141448	#	-6.290982315044;-3.6331943338359993	0.4003790196422753;1.03377795781424	-6.924871408426;-4.174126988374001	0.19887777597114997;0.63247205081085	#	#	#	#	-6.151647744898902;-4.78409348891155	0.38968914874762384;1.02261760397512	#	#	#	#	-8.180521392340978;-5.399742525908599	#	-7.612923890632901;-4.9878935558671	#	#	#	-7.4257791581806;-5.4109368473594	-0.006627711810769987;0.90958103209277	#	#	#	-0.49468559475807006;0.97090746328807	#	#	-8.0377632994018;-6.2290530422382	#	-7.8546683363568;-6.0172847807632	#	-9.787083136314541;-5.8000149452602	-0.3051652781771601;1.28709344448316	-9.1220301614358;-5.1530216613842	0.1867432289473;0.8062404946927	-9.294031770427999;-5.770287346377749	#	#	#	#	#	#	#	-10.1160188906114;-8.270958032064142	#	#	#	#	#	#	#	#	0.07820933270162655;1.0799584465083734	#	#	-10.1205596586325;-8.3726343867275	#	-10.56435499892075;-9.10970851027925	0.16254594943584455;0.6841075668601555	-10.24813762503705;-9.068892778882951	#	#	#	tram	0.6995662212779985	0.9310344827586207	1	57.67259416745707	29954	27762	0.3625	57.67259416745707	27	29
-6.289159976146726;-1.5928470076332748	#	#	#	-6.205006634106001;-3.764428022094	-0.29567178190008;0.9326124319900799	#	#	#	0.039845582858624995;0.645143225117375	#	#	#	#	#	-0.141545804954675;0.9793922213046751	#	#	-7.3290742777382;-5.4035531837018	#	-7.6287189170092;-5.1056237344308	#	-7.295729506562999;-6.865721505477631	0.22825860784587992;0.80068328973612	#	#	#	#	-8.29121026670985;-4.6945967047301504	#	-7.454817850172399;-4.2214896399276	0.16515948052545998;0.76872943827654	-8.013786694197101;-3.9079700167429	#	-7.4978167433742;-4.210774216625801	0.07394895769011489;1.013832801133885	-8.861670098093601;-3.7203483394464	#	#	-0.17895926491218006;1.2753613819081802	-8.7918378614211;-5.0834939811789	0.28702787601733;0.8776400038866701	-8.43464886136;-5.3174604079800005	0.09456057946641494;1.143573070755585	#	#	-7.58107535259;-5.94055432081	0.38598590684436995;0.90557585318763	#	0.0004131723062399395;0.5724600948636012	-8.2585861775898;-5.5908919398502	0.45684124728956993;1.01438878646043	-7.790110572740249;-5.60851180893975	0.3454367813573999;1.0337656425366	-8.362795821248799;-6.6686014303312	#	#	#	#	-0.019436945084505997;1.299997959858506	-9.4444157742134;-7.0492205638066	0.15358887412471023;1.3784793342772899	#	#	-9.7298309011995;-7.5429060586005	0.400639897054043;0.996017097737957	#	0.24393938818112249;1.4592942227988774	#	#	-9.999845028122099;-7.2298228202979	0.24892462754451306;1.348033170399487	-10.4095977425375;-7.382702759482501	0.5138020058165189;1.001582256515481	-10.71073817045455;-9.08984636882545	#	-10.931019560815551;-9.39442779158445	#	#	-0.15979643753925504;0.978269629933255	grocery_store	0.0010240000000000004	0.4	1	36.2	27765	27765	0.525	36.2	0	0
-6.470430189385725;-4.496617492474275	0.01457642716499602;0.7765801028830039	#	#	-8.4795852801184;-5.0627752233016	#	-8.7240823102358;-4.6360941332642005	#	#	-0.290634411279125;0.8334897814871249	#	#	#	#	#	-0.05460278681867503;1.4005408090328266	-9.216633980336809;-5.2367307628262	0.03522804945704;0.55827607680296	-9.3223552007303;-5.0587013496497	0.086244646490375;0.503162218451625	-8.8537118313238;-2.0313273898504356	-0.40672729285482995;0.9647021556048299	#	#	-9.3608999129856;-4.5591742788744	#	#	#	#	#	#	0.07269827494129993;0.6436428295707	#	#	#	#	-10.523860214181605;-5.9779096168759995	#	-10.091028905167;-7.819031108399001	#	#	-1.1003282173641078;0.85369695731555	#	-0.45209186707693005;1.01256708302493	#	#	#	#	#	#	#	#	-12.56860418452175;-6.038879659639	0.005157565386320007;0.55582065432968	-9.067623359607799;-7.0476223550522	#	#	#	#	#	#	#	#	#	-10.63328076671875;-9.331539788981251	-0.31432496411699096;0.703577991890991	#	#	#	-0.35886808480316795;0.8507912224351679	-12.0106417784387;-9.2052357628246	-0.17147873141625103;0.414291580695839	#	-0.583248655548195;1.0439699708828134	#	#	#	#	-11.799744111443902;-10.3382037627561	-0.44291549798649;0.57969459162649	forest_path	0.48045708347045346	0.8636363636363636	1	42.58221509029554	29952	27766	0.3625	42.58221509029554	19	22
#	0.28248335187358004;1.21701616171642	#	-0.21355411287575504;1.076829438355755	#	#	-8.4825106577945;-4.4564616956255	#	#	0.24893967420574997;0.97529684491625	-8.756535354529051;-6.786483707590951	#	#	0.3698220344508801;0.9103896909400899	-8.60269723999;-7.00897153551	#	#	#	#	#	#	#	#	0.07389708106259996;1.3664689433954003	#	#	#	#	#	0.671382002238745;1.2266353909992551	#	#	#	#	-10.296134765408798;-6.2397844132512	0.3128473703293848;0.9860412819883801	-9.7056873877502;-7.309572719716599	#	-9.121534830733;-6.620499873007	0.32627367631414994;1.3178559355098503	-8.7461504543141;-6.180537352314101	#	-10.4618301889094;-6.0933040870026	#	#	#	#	0.32993836911736996;1.15961952434618	#	-0.32921693068860763;1.4535897067266002	#	0.23789872735185996;1.18779453482814	-10.69684878485775;-6.53197841760225	#	#	#	#	#	-10.6037798725864;-7.5107313498936	#	#	-0.1935502146307334;1.2150738145447333	#	#	#	0.34662424092840316;1.084492712345931	#	#	-11.08988316694125;-9.985185837858749	#	-11.5180949661616;-9.407601855438399	-0.709757705246;1.0300331735955826	-11.589476623822499;-8.647846288177501	#	#	#	-11.471254114892501;-9.6845194995075	#	-11.5859513477844;-10.6342506556156	#	library	0.04526613752481193	0.5384615384615384	1	26.869622783999997	29735	27771	0.3625	26.869622783999997	7	13
-6.11233512409105;-3.78517961291875	0.13762706519822399;0.597704756197776	-6.43544922519236;-4.61249364238764	#	#	#	-7.7459459698145;-3.7198970076455	-0.1582413827293;0.7866187377713	#	#	#	#	#	-0.11578917816515;0.74046194267515	-8.2860350446892;-4.9710855793708	0.01779366207715999;0.56964007500484	#	#	#	#	-6.4742450358686;-4.5487250281114004	#	#	#	-7.7178589667304;-4.230716875405401	-0.3751493654213651;0.29400851987711124	#	-0.19279594091743005;0.67764699645943	#	#	#	-0.3936349149885001;0.8298177020745001	#	#	-11.109143199676938;-5.9332943675702	#	#	#	-9.388546616979001;-7.293084895641001	-0.20018901228382005;0.5490064724418201	#	#	#	#	-9.883379523354499;-5.3616038804455	#	#	#	#	#	#	#	#	#	#	-0.2879579821215849;0.897891083364365	#	#	#	#	-11.1834008198271;-8.6319972261329	#	-10.2657215283394;-8.2160031303206	#	-10.26100192721675;-8.542703836603248	#	#	#	#	#	#	#	-12.052976289517499;-9.1966106012825	#	-11.18944541748005;-10.415920218747086	-0.2014496797672145;0.654806898270129	#	#	-11.472255486613584;-9.816369622471699	#	forest_path	0.3787874412704941	0.8235294117647058	1	44.7860508729344	29827	27772	0.3125	44.7860508729344	14	17
-5.37036562183085;-3.0562403909691502	0.262288465051148;0.823008150956852	#	-0.29158155368057503;0.767688525688575	#	-0.14574344190815997;0.95543241512298	-6.7537961993168;-4.9308777587123	-0.32972517201074997;0.98258055090675	-6.67760478990825;-4.77331868617175	0.06290825422450003;0.6855001148335	#	0.33624008300121;0.8117680509542025	#	0.20742190212990003;0.7782559826900999	-7.0790315440724;-5.5891808176132	#	-7.4933193450725994;-2.6851799766733997	#	-8.102699762311449;-5.83333561576855	#	#	#	-8.200156319787899;-5.640817316312099	-0.6377341521256983;0.7975269150302651	#	#	-9.2041485304201;-5.1180945221704	#	-7.4312437612704505;-4.64895779822955	-0.12358996585960497;0.91598372436692	-9.49396775670335;-4.98078046323665	#	#	#	#	-0.3802961685133451;0.7443895819964059	#	0.020777979907129984;0.7239149229028701	#	-0.48046252795391015;0.54656267736409	#	#	-9.448045689473199;-5.415237984886	#	#	#	#	#	#	-0.4083523080674001;0.8826682778734001	#	-0.600448892020616;0.41999880293334	#	#	#	-0.11167423925556996;0.42955852301957	-10.5808975549239;-5.2229335374237	#	#	#	-10.600870810082899;-7.9453282941970995	#	#	-0.5017424035857425;0.734128390572105	-11.345544909382001;-7.5965308934980005	-0.29076666934483697;0.981595738368914	-9.191819318037501;-7.054286431722501	#	#	0.3201995834068146;0.8683264569991855	-9.229326794041889;-8.6435839968783	#	#	#	#	-0.23664936632287653;0.9683378187608764	#	#	#	#	beach	0.0	0.0	1	48.5	27773	27773	0.4375	48.5	0	2
#	#	#	0.0038866689274600352;0.09149738342401026	#	#	#	-0.24405766649680005;0.8757765503928	-4.79137524115975;0.48339001472541576	#	#	#	-5.5612423285225;-2.5512410055975003	#	#	#	#	#	#	-0.03149906295632504;0.32529286041419353	#	#	#	#	#	#	#	#	#	#	#	-0.26058141039936;0.22965074970965238	-7.9352882635216;-4.166013936678399	-0.38531178440948005;0.8125231670414801	-6.8724061254354;-3.0087062485450002	#	-8.33436750287;-4.86050144973	#	#	-0.31834678473323014;0.8585181463370309	#	#	#	#	-8.07737404446945;-5.04132468423055	-0.041640033184930036;0.55053907723093	#	#	#	-0.36941620239592005;0.9861554128419201	#	0.059765085242479976;0.63796253327152	-10.28721518494375;-6.65121724527625	#	#	#	#	0.01617039164550005;1.17688285447614	-10.2325605179768;-6.1108752438601	#	#	#	-10.19973818935668;-6.450106387240299	#	#	-0.040401627744819923;0.93424126130688	-9.408908092791;-7.2238744756690005	#	#	0.28854578877121545;1.1217733659043683	#	#	#	#	#	0.32491059815703305;0.792517565502967	#	#	#	#	car	0.1	1.0	1	50.333333333333336	27787	27787	0.2875	50.333333333333336	0	0
#	#	-3.52777906176925;-1.9001401485507499	0.10745960953452;0.72376220116748	-7.076330425979656;0.6616029833100034	-0.29038349362598004;0.85490854364998	-7.217426207656535;-1.3649111618637004	#	-4.87800453136475;-1.62228957981525	#	-5.11466022599475;-3.02521150954525	-0.28400900623212005;0.6356814584473001	-5.70920247117925;-2.6181200219150003	-0.09612077240849998;0.8552693618584999	-5.3086489310804;-2.1849465502995997	#	#	0.13306638352624;0.84983590248176	#	0.05371737310929997;0.728225025484325	-4.061093400487285;-1.8496137474552001	-0.017331520960690017;0.71534996520269	-3.7992365044040004;-1.4670293954338	#	#	#	-5.5877039990001;-2.3583701561017	#	#	#	#	-0.2881900358991401;0.8047609686771402	#	0.02748333256687499;0.44339824626512503	#	#	#	#	#	0.12792233104501993;0.70083652524698	-6.1414343027389;-3.5644495724010996	#	#	#	-6.12308048290115;-3.4157919800095007	#	-8.487241753984001;-2.972494109407391	#	-8.2109121590522;-2.7283094004482304	#	#	0.00902663623323996;0.61089782139179	#	#	-12.232738457383295;-2.9340972185162	#	-8.27260795015765;-5.1866726891406	-0.6870771956235231;0.59830945366804	-9.904557116238447;-5.6084771439136	#	-8.3254789054723;-6.3989088449277	-0.18964344385819057;1.5464992247995477	-10.130909197787599;-5.8322013209572	#	#	-0.08017749810170899;0.822491160999709	-8.750009240251;-7.354363752746501	0.1826362312706625;0.7902290081378884	-9.2370939100559;-7.2044508245441	#	-10.1429567227891;-6.9332484502309	#	#	#	-9.74431622667765;-7.96662662590645	-0.28132918457787653;0.9236580005058765	-10.743104620008651;-8.22397573679515	-0.317210698166352;0.9487527289083519	-10.841890285336898;-9.1005072904915	#	city_center	1.0	1.0	1	59.201449701433674	29998	27788	0.525	59.201449701433674	21	21
